NR_CANDIDATO,NM_CANDIDATO,SG_PARTIDO,DS_ORIGEM_DESPESA,VR_TOTAL,ANO
1319,PEDRO TOURINHO DE SIQUEIRA,PT,Publicidade por adesivos,31300.0,2022
1319,PEDRO TOURINHO DE SIQUEIRA,PT,Publicidade por jornais e revistas,1000.0,2022
1319,PEDRO TOURINHO DE SIQUEIRA,PT,Publicidade por materiais impressos,251475.0,2022
1319,PEDRO TOURINHO DE SIQUEIRA,PT,Serviços contábeis,20000.0,2022
1319,PEDRO TOURINHO DE SIQUEIRA,PT,Serviços prestados por terceiros,71775.0,2022
1320,WAGNER OCIMAR BALIEIRO,PT,Atividades de militância e mobilização de rua,129376.0,2022
1320,WAGNER OCIMAR BALIEIRO,PT,Cessão ou locação de veículos,20300.0,2022
1320,WAGNER OCIMAR BALIEIRO,PT,Combustíveis e lubrificantes,12256.93,2022
1320,WAGNER OCIMAR BALIEIRO,PT,Correspondências e despesas postais,14409.8,2022
1320,WAGNER OCIMAR BALIEIRO,PT,Despesa com Impulsionamento de Conteúdos,25000.0,2022
1320,WAGNER OCIMAR BALIEIRO,PT,Despesas com pessoal,21560.0,2022
1320,WAGNER OCIMAR BALIEIRO,PT,Doações financeiras a outros candidatos/partidos,51856.0,2022
1320,WAGNER OCIMAR BALIEIRO,PT,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",736.4,2022
1320,WAGNER OCIMAR BALIEIRO,PT,Eventos de promoção da candidatura,7293.2,2022
1320,WAGNER OCIMAR BALIEIRO,PT,Locação/cessão de bens móveis (exceto veículos),15000.0,2022
1320,WAGNER OCIMAR BALIEIRO,PT,Materiais de expediente,1819.6,2022
1320,WAGNER OCIMAR BALIEIRO,PT,Publicidade por adesivos,19387.5,2022
1320,WAGNER OCIMAR BALIEIRO,PT,Publicidade por jornais e revistas,500.0,2022
1320,WAGNER OCIMAR BALIEIRO,PT,Publicidade por materiais impressos,169928.0,2022
1320,WAGNER OCIMAR BALIEIRO,PT,Serviços advocatícios,7500.0,2022
1320,WAGNER OCIMAR BALIEIRO,PT,Serviços contábeis,5000.0,2022
1320,WAGNER OCIMAR BALIEIRO,PT,Serviços prestados por terceiros,62690.0,2022
1321,ROSÂNGELA SILVA DOS SANTOS,PT,Alimentação,23345.99,2022
1321,ROSÂNGELA SILVA DOS SANTOS,PT,Atividades de militância e mobilização de rua,293961.73,2022
1321,ROSÂNGELA SILVA DOS SANTOS,PT,Cessão ou locação de veículos,10924.0,2022
1321,ROSÂNGELA SILVA DOS SANTOS,PT,Combustíveis e lubrificantes,39836.48,2022
1321,ROSÂNGELA SILVA DOS SANTOS,PT,Despesa com Impulsionamento de Conteúdos,97000.0,2022
1321,ROSÂNGELA SILVA DOS SANTOS,PT,Despesas com transporte ou deslocamento,2135.0,2022
1321,ROSÂNGELA SILVA DOS SANTOS,PT,Diversas a especificar,42940.0,2022
1321,ROSÂNGELA SILVA DOS SANTOS,PT,Doações financeiras a outros candidatos/partidos,18000.0,2022
1321,ROSÂNGELA SILVA DOS SANTOS,PT,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",931.25,2022
1321,ROSÂNGELA SILVA DOS SANTOS,PT,Locação/cessão de bens imóveis,4400.0,2022
1321,ROSÂNGELA SILVA DOS SANTOS,PT,Locação/cessão de bens móveis (exceto veículos),3260.0,2022
1321,ROSÂNGELA SILVA DOS SANTOS,PT,Materiais de expediente,2073.29,2022
1321,ROSÂNGELA SILVA DOS SANTOS,PT,"Produção de jingles, vinhetas e slogans",4200.0,2022
1321,ROSÂNGELA SILVA DOS SANTOS,PT,Publicidade por adesivos,67466.0,2022
1321,ROSÂNGELA SILVA DOS SANTOS,PT,Publicidade por materiais impressos,435537.14,2022
1321,ROSÂNGELA SILVA DOS SANTOS,PT,Serviços advocatícios,37500.0,2022
1321,ROSÂNGELA SILVA DOS SANTOS,PT,Serviços contábeis,29500.0,2022
1321,ROSÂNGELA SILVA DOS SANTOS,PT,Serviços prestados por terceiros,269500.9,2022
1321,ROSÂNGELA SILVA DOS SANTOS,PT,Água,12350.0,2022
1322,ARLINDO CHIGNALIA JUNIOR,PT,Cessão ou locação de veículos,44905.520000000004,2022
1322,ARLINDO CHIGNALIA JUNIOR,PT,Combustíveis e lubrificantes,3752.83,2022
1322,ARLINDO CHIGNALIA JUNIOR,PT,Despesa com Impulsionamento de Conteúdos,6000.0,2022
1322,ARLINDO CHIGNALIA JUNIOR,PT,Despesas com pessoal,848018.5,2022
1322,ARLINDO CHIGNALIA JUNIOR,PT,Despesas com transporte ou deslocamento,19071.95,2022
1322,ARLINDO CHIGNALIA JUNIOR,PT,Diversas a especificar,125.76,2022
1322,ARLINDO CHIGNALIA JUNIOR,PT,Doações financeiras a outros candidatos/partidos,685500.0,2022
1322,ARLINDO CHIGNALIA JUNIOR,PT,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",3539.35,2022
1322,ARLINDO CHIGNALIA JUNIOR,PT,Eventos de promoção da candidatura,580.0,2022
1322,ARLINDO CHIGNALIA JUNIOR,PT,Locação/cessão de bens imóveis,4800.0,2022
1322,ARLINDO CHIGNALIA JUNIOR,PT,Locação/cessão de bens móveis (exceto veículos),8100.51,2022
1322,ARLINDO CHIGNALIA JUNIOR,PT,Materiais de expediente,386.09999999999997,2022
1322,ARLINDO CHIGNALIA JUNIOR,PT,Passagem Aérea,4362.11,2022
1322,ARLINDO CHIGNALIA JUNIOR,PT,"Produção de jingles, vinhetas e slogans",1500.0,2022
1322,ARLINDO CHIGNALIA JUNIOR,PT,Publicidade por adesivos,49332.0,2022
1322,ARLINDO CHIGNALIA JUNIOR,PT,Publicidade por jornais e revistas,3080.0,2022
1322,ARLINDO CHIGNALIA JUNIOR,PT,Publicidade por materiais impressos,336073.06,2022
1322,ARLINDO CHIGNALIA JUNIOR,PT,Serviços advocatícios,64000.0,2022
1322,ARLINDO CHIGNALIA JUNIOR,PT,Serviços contábeis,42500.0,2022
1322,ARLINDO CHIGNALIA JUNIOR,PT,Serviços prestados por terceiros,85909.0,2022
1322,ARLINDO CHIGNALIA JUNIOR,PT,Taxa de Administração de Financiamento Coletivo,154.25,2022
1322,ARLINDO CHIGNALIA JUNIOR,PT,Telefone,539.46,2022
1323,PASCOALINA SOUZA SILVA,PT,Despesas com pessoal,45710.0,2022
1323,PASCOALINA SOUZA SILVA,PT,Despesas com transporte ou deslocamento,2500.0,2022
1323,PASCOALINA SOUZA SILVA,PT,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",60.0,2022
1323,PASCOALINA SOUZA SILVA,PT,Eventos de promoção da candidatura,750.0,2022
1323,PASCOALINA SOUZA SILVA,PT,Locação/cessão de bens imóveis,1680.0,2022
1323,PASCOALINA SOUZA SILVA,PT,Publicidade por adesivos,11340.0,2022
1323,PASCOALINA SOUZA SILVA,PT,Publicidade por materiais impressos,83334.0,2022
1323,PASCOALINA SOUZA SILVA,PT,Serviços prestados por terceiros,6500.0,2022
1325,KERLLYN DE OLIVEIRA MENEGUSSE,PT,Alimentação,2575.26,2022
1325,KERLLYN DE OLIVEIRA MENEGUSSE,PT,Cessão ou locação de veículos,2250.0,2022
1325,KERLLYN DE OLIVEIRA MENEGUSSE,PT,Despesas com pessoal,27940.0,2022
1325,KERLLYN DE OLIVEIRA MENEGUSSE,PT,Despesas com transporte ou deslocamento,4010.0,2022
1325,KERLLYN DE OLIVEIRA MENEGUSSE,PT,Diversas a especificar,638.4,2022
1325,KERLLYN DE OLIVEIRA MENEGUSSE,PT,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",32.45,2022
1325,KERLLYN DE OLIVEIRA MENEGUSSE,PT,Locação/cessão de bens imóveis,2100.0,2022
1325,KERLLYN DE OLIVEIRA MENEGUSSE,PT,Publicidade por materiais impressos,19570.0,2022
1325,KERLLYN DE OLIVEIRA MENEGUSSE,PT,Serviços contábeis,5000.0,2022
1325,KERLLYN DE OLIVEIRA MENEGUSSE,PT,Serviços prestados por terceiros,1300.0,2022
1326,EMERSON DE ABREU SANTANA,PT,Criação e inclusão de páginas na internet,69.89,2022
1326,EMERSON DE ABREU SANTANA,PT,Despesa com Impulsionamento de Conteúdos,6055.5599999999995,2022
1326,EMERSON DE ABREU SANTANA,PT,Despesas com pessoal,2000.0,2022
1326,EMERSON DE ABREU SANTANA,PT,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",11.0,2022
1326,EMERSON DE ABREU SANTANA,PT,"Impostos, contribuições e taxas",247.57,2022
1326,EMERSON DE ABREU SANTANA,PT,Publicidade por adesivos,10599.0,2022
1326,EMERSON DE ABREU SANTANA,PT,Publicidade por materiais impressos,49750.0,2022
1326,EMERSON DE ABREU SANTANA,PT,Serviços prestados por terceiros,6500.0,2022
1326,EMERSON DE ABREU SANTANA,PT,Taxa de Administração de Financiamento Coletivo,16.98,2022
1328,TAMIRES GOMES SAMPAIO,PT,Alimentação,5991.25,2022
1328,TAMIRES GOMES SAMPAIO,PT,Despesa com Impulsionamento de Conteúdos,50000.0,2022
1328,TAMIRES GOMES SAMPAIO,PT,Despesas com pessoal,878257.95,2022
1328,TAMIRES GOMES SAMPAIO,PT,Despesas com transporte ou deslocamento,15598.119999999999,2022
1328,TAMIRES GOMES SAMPAIO,PT,Doações financeiras a outros candidatos/partidos,66535.0,2022
1328,TAMIRES GOMES SAMPAIO,PT,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",690.1,2022
1328,TAMIRES GOMES SAMPAIO,PT,Eventos de promoção da candidatura,28810.0,2022
1328,TAMIRES GOMES SAMPAIO,PT,"Produção de jingles, vinhetas e slogans",3350.0,2022
1328,TAMIRES GOMES SAMPAIO,PT,Publicidade por adesivos,60600.0,2022
1328,TAMIRES GOMES SAMPAIO,PT,Publicidade por materiais impressos,186883.44,2022
1328,TAMIRES GOMES SAMPAIO,PT,Serviços advocatícios,90000.0,2022
1328,TAMIRES GOMES SAMPAIO,PT,Serviços contábeis,35000.0,2022
1328,TAMIRES GOMES SAMPAIO,PT,Serviços prestados por terceiros,112572.63,2022
1328,TAMIRES GOMES SAMPAIO,PT,Taxa de Administração de Financiamento Coletivo,178.14,2022
1330,JANAINA FERRATO ELIAS,PT,Cessão ou locação de veículos,5250.0,2022
1330,JANAINA FERRATO ELIAS,PT,Despesa com Impulsionamento de Conteúdos,8182.33,2022
1330,JANAINA FERRATO ELIAS,PT,Despesas com pessoal,30450.0,2022
1330,JANAINA FERRATO ELIAS,PT,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",33.0,2022
1330,JANAINA FERRATO ELIAS,PT,Publicidade por adesivos,600.0,2022
1330,JANAINA FERRATO ELIAS,PT,Publicidade por carros de som,6000.0,2022
1330,JANAINA FERRATO ELIAS,PT,Publicidade por materiais impressos,1720.0,2022
1331,CELI REGINA DA CRUZ,PT,Atividades de militância e mobilização de rua,51500.0,2022
1331,CELI REGINA DA CRUZ,PT,Cessão ou locação de veículos,6000.0,2022
1331,CELI REGINA DA CRUZ,PT,Combustíveis e lubrificantes,2229.1800000000003,2022
1331,CELI REGINA DA CRUZ,PT,Despesa com Impulsionamento de Conteúdos,9000.0,2022
1331,CELI REGINA DA CRUZ,PT,Despesas com pessoal,3000.0,2022
1331,CELI REGINA DA CRUZ,PT,Diversas a especificar,450.0,2022
1331,CELI REGINA DA CRUZ,PT,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",61.95,2022
1331,CELI REGINA DA CRUZ,PT,Locação/cessão de bens móveis (exceto veículos),8000.0,2022
1331,CELI REGINA DA CRUZ,PT,Publicidade por adesivos,7264.0,2022
1331,CELI REGINA DA CRUZ,PT,Publicidade por materiais impressos,39945.87,2022
1331,CELI REGINA DA CRUZ,PT,Serviços advocatícios,10000.0,2022
1331,CELI REGINA DA CRUZ,PT,Serviços prestados por terceiros,41050.0,2022
1332,REINALDO FRANCO DE SOUZA,PT,Despesa com Impulsionamento de Conteúdos,7239.55,2022
1332,REINALDO FRANCO DE SOUZA,PT,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",22.85,2022
1332,REINALDO FRANCO DE SOUZA,PT,Serviços advocatícios,11000.0,2022
1332,REINALDO FRANCO DE SOUZA,PT,Serviços contábeis,5000.0,2022
1332,REINALDO FRANCO DE SOUZA,PT,Serviços prestados por terceiros,23636.0,2022
1333,JULIANA CARDOSO,PT,Combustíveis e lubrificantes,4153.8,2022
1333,JULIANA CARDOSO,PT,Correspondências e despesas postais,5374.8,2022
1333,JULIANA CARDOSO,PT,Criação e inclusão de páginas na internet,15000.0,2022
1333,JULIANA CARDOSO,PT,Despesa com Impulsionamento de Conteúdos,107010.0,2022
1333,JULIANA CARDOSO,PT,Despesas com pessoal,1449346.78,2022
1333,JULIANA CARDOSO,PT,Diversas a especificar,167643.0,2022
1333,JULIANA CARDOSO,PT,Doações financeiras a outros candidatos/partidos,78650.0,2022
1333,JULIANA CARDOSO,PT,Eventos de promoção da candidatura,9940.0,2022
1333,JULIANA CARDOSO,PT,Materiais de expediente,2277.45,2022
1333,JULIANA CARDOSO,PT,"Produção de jingles, vinhetas e slogans",2000.0,2022
1333,JULIANA CARDOSO,PT,Pré-instalação física de comitê de campanha,6500.0,2022
1333,JULIANA CARDOSO,PT,Publicidade por adesivos,22652.0,2022
1333,JULIANA CARDOSO,PT,Publicidade por jornais e revistas,4550.0,2022
1333,JULIANA CARDOSO,PT,Publicidade por materiais impressos,695446.39,2022
1333,JULIANA CARDOSO,PT,Serviços advocatícios,29000.0,2022
1333,JULIANA CARDOSO,PT,Serviços contábeis,29000.0,2022
1333,JULIANA CARDOSO,PT,Serviços prestados por terceiros,3670.0,2022
1333,JULIANA CARDOSO,PT,Taxa de Administração de Financiamento Coletivo,483.99,2022
1334,FERNANDA MENDES PRADO,PT,Atividades de militância e mobilização de rua,7391.88,2022
1334,FERNANDA MENDES PRADO,PT,Despesas com pessoal,10540.0,2022
1334,FERNANDA MENDES PRADO,PT,Pesquisas ou testes eleitorais,6510.0,2022
1334,FERNANDA MENDES PRADO,PT,"Produção de jingles, vinhetas e slogans",4100.0,2022
1334,FERNANDA MENDES PRADO,PT,Publicidade por materiais impressos,7957.19,2022
1334,FERNANDA MENDES PRADO,PT,Serviços advocatícios,5000.0,2022
1334,FERNANDA MENDES PRADO,PT,Serviços prestados por terceiros,28503.86,2022
1338,GILDENOR ALVES FREIRE,PT,Serviços contábeis,5000.0,2022
1340,RAFAEL BRUXELLAS PARRA,PT,Alimentação,5787.0,2022
1340,RAFAEL BRUXELLAS PARRA,PT,Atividades de militância e mobilização de rua,54997.18,2022
1340,RAFAEL BRUXELLAS PARRA,PT,Cessão ou locação de veículos,25900.0,2022
1340,RAFAEL BRUXELLAS PARRA,PT,Combustíveis e lubrificantes,15300.19,2022
1340,RAFAEL BRUXELLAS PARRA,PT,Correspondências e despesas postais,2788.66,2022
1340,RAFAEL BRUXELLAS PARRA,PT,Despesa com Impulsionamento de Conteúdos,25000.0,2022
1340,RAFAEL BRUXELLAS PARRA,PT,Despesas com pessoal,25025.0,2022
1340,RAFAEL BRUXELLAS PARRA,PT,Diversas a especificar,4113.0,2022
1340,RAFAEL BRUXELLAS PARRA,PT,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",427.97,2022
1340,RAFAEL BRUXELLAS PARRA,PT,Locação/cessão de bens móveis (exceto veículos),3200.0,2022
1340,RAFAEL BRUXELLAS PARRA,PT,Materiais de expediente,970.0,2022
1340,RAFAEL BRUXELLAS PARRA,PT,"Produção de programas de rádio, televisão ou vídeo",86500.0,2022
1340,RAFAEL BRUXELLAS PARRA,PT,Publicidade por adesivos,3813.0,2022
1340,RAFAEL BRUXELLAS PARRA,PT,Publicidade por materiais impressos,77853.66,2022
1340,RAFAEL BRUXELLAS PARRA,PT,Serviços advocatícios,15000.0,2022
1340,RAFAEL BRUXELLAS PARRA,PT,Serviços prestados por terceiros,18900.0,2022
1340,RAFAEL BRUXELLAS PARRA,PT,Taxa de Administração de Financiamento Coletivo,93.07,2022
1341,EDUARDO DADE SALLUM,PT,Correspondências e despesas postais,581.5,2022
1341,EDUARDO DADE SALLUM,PT,Despesa com Impulsionamento de Conteúdos,10000.0,2022
1341,EDUARDO DADE SALLUM,PT,Despesas com pessoal,62150.0,2022
1341,EDUARDO DADE SALLUM,PT,Diversas a especificar,23880.3,2022
1341,EDUARDO DADE SALLUM,PT,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",21.95,2022
1341,EDUARDO DADE SALLUM,PT,"Produção de jingles, vinhetas e slogans",2100.0,2022
1341,EDUARDO DADE SALLUM,PT,Publicidade por adesivos,15148.75,2022
1341,EDUARDO DADE SALLUM,PT,Publicidade por carros de som,5500.0,2022
1341,EDUARDO DADE SALLUM,PT,Publicidade por jornais e revistas,1584.0,2022
1341,EDUARDO DADE SALLUM,PT,Publicidade por materiais impressos,94465.0,2022
1341,EDUARDO DADE SALLUM,PT,Serviços advocatícios,6500.0,2022
1341,EDUARDO DADE SALLUM,PT,Serviços contábeis,3000.0,2022
1341,EDUARDO DADE SALLUM,PT,Serviços prestados por terceiros,15200.0,2022
1341,EDUARDO DADE SALLUM,PT,Serviços próprios prestados por terceiros,10000.0,2022
1341,EDUARDO DADE SALLUM,PT,Taxa de Administração de Financiamento Coletivo,61.78999999999999,2022
1344,JAQUES ARTUR MUNHOZ,PT,Despesa com Impulsionamento de Conteúdos,2000.0,2022
1344,JAQUES ARTUR MUNHOZ,PT,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",62.2,2022
1344,JAQUES ARTUR MUNHOZ,PT,"Produção de jingles, vinhetas e slogans",1000.0,2022
1344,JAQUES ARTUR MUNHOZ,PT,Publicidade por adesivos,4000.0,2022
1344,JAQUES ARTUR MUNHOZ,PT,Publicidade por jornais e revistas,9580.0,2022
1344,JAQUES ARTUR MUNHOZ,PT,Publicidade por materiais impressos,12380.0,2022
1345,GILBERTO ANTONIO LUIZ,PT,Despesas com pessoal,10868.0,2022
1345,GILBERTO ANTONIO LUIZ,PT,Locação/cessão de bens imóveis,1600.0,2022
1345,GILBERTO ANTONIO LUIZ,PT,Publicidade por adesivos,3071.0,2022
1345,GILBERTO ANTONIO LUIZ,PT,Publicidade por jornais e revistas,1400.0,2022
1345,GILBERTO ANTONIO LUIZ,PT,Publicidade por materiais impressos,4625.0,2022
1345,GILBERTO ANTONIO LUIZ,PT,Serviços contábeis,5000.0,2022
1345,GILBERTO ANTONIO LUIZ,PT,Serviços prestados por terceiros,1212.0,2022
1345,GILBERTO ANTONIO LUIZ,PT,Taxa de Administração de Financiamento Coletivo,29.2,2022
1347,JUVENAL DE AGUIAR PENTEADO NETO,PT,Atividades de militância e mobilização de rua,46500.0,2022
1347,JUVENAL DE AGUIAR PENTEADO NETO,PT,Criação e inclusão de páginas na internet,4500.0,2022
1347,JUVENAL DE AGUIAR PENTEADO NETO,PT,Despesa com Impulsionamento de Conteúdos,9006.0,2022
1347,JUVENAL DE AGUIAR PENTEADO NETO,PT,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",108.0,2022
1347,JUVENAL DE AGUIAR PENTEADO NETO,PT,Publicidade por jornais e revistas,3150.0,2022
1347,JUVENAL DE AGUIAR PENTEADO NETO,PT,Publicidade por materiais impressos,7300.0,2022
1347,JUVENAL DE AGUIAR PENTEADO NETO,PT,Serviços advocatícios,6000.0,2022
1347,JUVENAL DE AGUIAR PENTEADO NETO,PT,Serviços contábeis,6850.0,2022
1350,MATEUS OLIVEIRA MORO,PT,Despesa com Impulsionamento de Conteúdos,5000.0,2022
1350,MATEUS OLIVEIRA MORO,PT,Despesas com pessoal,37072.840000000004,2022
1350,MATEUS OLIVEIRA MORO,PT,Despesas com transporte ou deslocamento,393.53,2022
1350,MATEUS OLIVEIRA MORO,PT,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",22.0,2022
1350,MATEUS OLIVEIRA MORO,PT,Publicidade por adesivos,280.0,2022
1350,MATEUS OLIVEIRA MORO,PT,Publicidade por materiais impressos,8840.0,2022
1350,MATEUS OLIVEIRA MORO,PT,Serviços contábeis,3000.0,2022
1350,MATEUS OLIVEIRA MORO,PT,Taxa de Administração de Financiamento Coletivo,384.63,2022
1351,REGINALDO CAMILO DOS SANTOS,PT,Atividades de militância e mobilização de rua,65700.0,2022
1351,REGINALDO CAMILO DOS SANTOS,PT,Cessão ou locação de veículos,4500.0,2022
1351,REGINALDO CAMILO DOS SANTOS,PT,Combustíveis e lubrificantes,2520.0,2022
1351,REGINALDO CAMILO DOS SANTOS,PT,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",107.35,2022
1351,REGINALDO CAMILO DOS SANTOS,PT,Locação/cessão de bens imóveis,5800.0,2022
1351,REGINALDO CAMILO DOS SANTOS,PT,Publicidade por carros de som,14000.0,2022
1351,REGINALDO CAMILO DOS SANTOS,PT,Publicidade por materiais impressos,21110.0,2022
1351,REGINALDO CAMILO DOS SANTOS,PT,Serviços advocatícios,20700.0,2022
1351,REGINALDO CAMILO DOS SANTOS,PT,Serviços contábeis,5000.0,2022
1351,REGINALDO CAMILO DOS SANTOS,PT,Serviços prestados por terceiros,13100.0,2022
1353,NILTO IGNACIO TATTO,PT,Cessão ou locação de veículos,940.0,2022
1353,NILTO IGNACIO TATTO,PT,Despesa com Impulsionamento de Conteúdos,30000.0,2022
1353,NILTO IGNACIO TATTO,PT,Despesas com pessoal,623498.63,2022
1353,NILTO IGNACIO TATTO,PT,Doações financeiras a outros candidatos/partidos,881606.77,2022
1353,NILTO IGNACIO TATTO,PT,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",1553.0,2022
1353,NILTO IGNACIO TATTO,PT,Materiais de expediente,843.0,2022
1353,NILTO IGNACIO TATTO,PT,"Produção de jingles, vinhetas e slogans",8500.0,2022
1353,NILTO IGNACIO TATTO,PT,Publicidade por adesivos,98507.6,2022
1353,NILTO IGNACIO TATTO,PT,Publicidade por materiais impressos,130427.0,2022
1353,NILTO IGNACIO TATTO,PT,Serviços advocatícios,15000.0,2022
1353,NILTO IGNACIO TATTO,PT,Serviços contábeis,20000.0,2022
1353,NILTO IGNACIO TATTO,PT,Serviços prestados por terceiros,12110.01,2022
1353,NILTO IGNACIO TATTO,PT,Taxa de Administração de Financiamento Coletivo,119.28,2022
1354,ALEXANDRE ROCHA SANTOS PADILHA,PT,Despesa com Impulsionamento de Conteúdos,120000.0,2022
1354,ALEXANDRE ROCHA SANTOS PADILHA,PT,Despesas com pessoal,24200.0,2022
1354,ALEXANDRE ROCHA SANTOS PADILHA,PT,Diversas a especificar,146000.0,2022
1354,ALEXANDRE ROCHA SANTOS PADILHA,PT,Doações financeiras a outros candidatos/partidos,1355816.77,2022
1354,ALEXANDRE ROCHA SANTOS PADILHA,PT,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",615.75,2022
1354,ALEXANDRE ROCHA SANTOS PADILHA,PT,Locação/cessão de bens imóveis,16500.0,2022
1354,ALEXANDRE ROCHA SANTOS PADILHA,PT,Publicidade por adesivos,40388.9,2022
1354,ALEXANDRE ROCHA SANTOS PADILHA,PT,Publicidade por jornais e revistas,4346.0,2022
1354,ALEXANDRE ROCHA SANTOS PADILHA,PT,Publicidade por materiais impressos,426325.71,2022
1354,ALEXANDRE ROCHA SANTOS PADILHA,PT,Serviços advocatícios,30000.0,2022
1354,ALEXANDRE ROCHA SANTOS PADILHA,PT,Serviços contábeis,6000.0,2022
1354,ALEXANDRE ROCHA SANTOS PADILHA,PT,Serviços prestados por terceiros,15260.0,2022
1354,ALEXANDRE ROCHA SANTOS PADILHA,PT,Serviços próprios prestados por terceiros,6000.0,2022
1354,ALEXANDRE ROCHA SANTOS PADILHA,PT,Taxa de Administração de Financiamento Coletivo,223.66,2022
1355,LUIZ MARINHO,PT,Cessão ou locação de veículos,80995.48,2022
1355,LUIZ MARINHO,PT,Combustíveis e lubrificantes,13725.8,2022
1355,LUIZ MARINHO,PT,Despesa com Impulsionamento de Conteúdos,65996.72,2022
1355,LUIZ MARINHO,PT,Despesas com pessoal,426695.52,2022
1355,LUIZ MARINHO,PT,Doações financeiras a outros candidatos/partidos,905390.25,2022
1355,LUIZ MARINHO,PT,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",2422.55,2022
1355,LUIZ MARINHO,PT,Energia elétrica,329.92,2022
1355,LUIZ MARINHO,PT,Eventos de promoção da candidatura,1950.0,2022
1355,LUIZ MARINHO,PT,Locação/cessão de bens imóveis,45000.0,2022
1355,LUIZ MARINHO,PT,Locação/cessão de bens móveis (exceto veículos),18600.0,2022
1355,LUIZ MARINHO,PT,"Produção de programas de rádio, televisão ou vídeo",23000.0,2022
1355,LUIZ MARINHO,PT,Publicidade por adesivos,20940.2,2022
1355,LUIZ MARINHO,PT,Publicidade por jornais e revistas,812.0,2022
1355,LUIZ MARINHO,PT,Publicidade por materiais impressos,160860.29,2022
1355,LUIZ MARINHO,PT,Serviços advocatícios,60000.0,2022
1355,LUIZ MARINHO,PT,Serviços contábeis,5000.0,2022
1355,LUIZ MARINHO,PT,Serviços prestados por terceiros,30000.0,2022
1355,LUIZ MARINHO,PT,Taxa de Administração de Financiamento Coletivo,197.1,2022
1358,ALENCAR SANTANA BRAGA,PT,Alimentação,11139.6,2022
1358,ALENCAR SANTANA BRAGA,PT,Cessão ou locação de veículos,170617.41,2022
1358,ALENCAR SANTANA BRAGA,PT,Combustíveis e lubrificantes,60377.71,2022
1358,ALENCAR SANTANA BRAGA,PT,Correspondências e despesas postais,8000.0,2022
1358,ALENCAR SANTANA BRAGA,PT,Criação e inclusão de páginas na internet,40.0,2022
1358,ALENCAR SANTANA BRAGA,PT,Despesa com Impulsionamento de Conteúdos,235000.0,2022
1358,ALENCAR SANTANA BRAGA,PT,Despesas com pessoal,605584.96,2022
1358,ALENCAR SANTANA BRAGA,PT,Despesas com transporte ou deslocamento,540.0,2022
1358,ALENCAR SANTANA BRAGA,PT,Doações financeiras a outros candidatos/partidos,100000.0,2022
1358,ALENCAR SANTANA BRAGA,PT,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",3502.04,2022
1358,ALENCAR SANTANA BRAGA,PT,Energia elétrica,353.88,2022
1358,ALENCAR SANTANA BRAGA,PT,Locação/cessão de bens imóveis,12373.5,2022
1358,ALENCAR SANTANA BRAGA,PT,Locação/cessão de bens móveis (exceto veículos),30913.21,2022
1358,ALENCAR SANTANA BRAGA,PT,Materiais de expediente,16002.26,2022
1358,ALENCAR SANTANA BRAGA,PT,"Produção de jingles, vinhetas e slogans",9000.0,2022
1358,ALENCAR SANTANA BRAGA,PT,Publicidade por adesivos,22825.0,2022
1358,ALENCAR SANTANA BRAGA,PT,Publicidade por jornais e revistas,2170.0,2022
1358,ALENCAR SANTANA BRAGA,PT,Publicidade por materiais impressos,455853.0,2022
1358,ALENCAR SANTANA BRAGA,PT,Serviços advocatícios,10000.0,2022
1358,ALENCAR SANTANA BRAGA,PT,Serviços contábeis,12000.0,2022
1358,ALENCAR SANTANA BRAGA,PT,Serviços prestados por terceiros,113076.08,2022
1358,ALENCAR SANTANA BRAGA,PT,Telefone,324.3,2022
1358,ALENCAR SANTANA BRAGA,PT,Água,1159.67,2022
1360,JOSÉ AMÉRICO ASCENCIO DIAS,PT,Correspondências e despesas postais,26555.55,2022
1360,JOSÉ AMÉRICO ASCENCIO DIAS,PT,Despesa com Impulsionamento de Conteúdos,24490.0,2022
1360,JOSÉ AMÉRICO ASCENCIO DIAS,PT,Despesa com geradores de energia,600.0,2022
1360,JOSÉ AMÉRICO ASCENCIO DIAS,PT,Despesas com pessoal,662400.0,2022
