NR_CANDIDATO,NM_CANDIDATO,NM_URNA_CANDIDATO,SG_PARTIDO,NM_PARTIDO,DS_GENERO,DT_NASCIMENTO,DS_COR_RACA,DS_GRAU_INSTRUCAO,DS_OCUPACAO,DS_SIT_TOT_TURNO,DS_SITUACAO_CANDIDATURA,ANO
1251,GILSON DE SOUZA CARVALHO,GILSON DO SINDICATO,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,MASCULINO,13/08/1977,PARDA,SUPERIOR COMPLETO,SERVIDOR PÚBLICO MUNICIPAL,NÃO ELEITO,APTO,2022
1236,LINDINALVA DO CARMO LIMA,NALVA LIMA,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,FEMININO,24/01/1964,PRETA,ENSINO FUNDAMENTAL INCOMPLETO,DONA DE CASA,NÃO ELEITO,APTO,2022
1204,CLEBER MACARIO DE MACEDO,MACARIO,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,MASCULINO,28/09/1968,BRANCA,SUPERIOR COMPLETO,EMPRESÁRIO,NÃO ELEITO,APTO,2022
1269,MARTA DIAS FELIX,MARTA DIAS,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,FEMININO,11/04/1979,PARDA,SUPERIOR COMPLETO,ADVOGADO,NÃO ELEITO,APTO,2022
1201,ERICK JOSÉ ELOI DO NASCIMENTO,ENFERMEIRO ERICK ELOI,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,MASCULINO,05/09/1981,BRANCA,SUPERIOR COMPLETO,EMPRESÁRIO,NÃO ELEITO,APTO,2022
4580,SAMUEL MOREIRA DA SILVA JUNIOR,SAMUEL MOREIRA,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,MASCULINO,09/02/1963,BRANCA,SUPERIOR COMPLETO,OUTROS,SUPLENTE,APTO,2022
4532,FABIO SOARES DE OLIVEIRA,FABIO SOARES,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,MASCULINO,15/11/1974,BRANCA,SUPERIOR COMPLETO,ADVOGADO,SUPLENTE,APTO,2022
4577,ROSÂNGELA MARIA RIZZOLO CAMOLESE,RÔ CAMOLESE,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,FEMININO,12/07/1961,BRANCA,SUPERIOR COMPLETO,EMPRESÁRIO,SUPLENTE,APTO,2022
4547,FREDERICO AUGUSTO ARANTES MACHADO,FRED MACHADO,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,MASCULINO,29/04/1975,BRANCA,SUPERIOR COMPLETO,ADMINISTRADOR,SUPLENTE,APTO,2022
4517,ANA CLAUDIA CARLETTO,CLAUDIA CARLETTO,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,FEMININO,28/08/1976,BRANCA,SUPERIOR COMPLETO,JORNALISTA E REDATOR,SUPLENTE,APTO,2022
1021,FABIO ALVARENGA QUINTINO,CORONEL QUINTINO,REPUBLICANOS,REPUBLICANOS,MASCULINO,19/09/1978,BRANCA,SUPERIOR COMPLETO,MEMBRO DAS FORÇAS ARMADAS,SUPLENTE,APTO,2022
1024,LUCIANA DA SILVA,LUCIANA SILVA,REPUBLICANOS,REPUBLICANOS,FEMININO,29/06/1973,BRANCA,ENSINO MÉDIO COMPLETO,CABELEIREIRO E BARBEIRO,SUPLENTE,APTO,2022
1095,ADEMILSON DA CONCEIÇÃO CUNHA,ADEMILSON CUNHA,REPUBLICANOS,REPUBLICANOS,MASCULINO,25/02/1952,BRANCA,SUPERIOR COMPLETO,EMPRESÁRIO,SUPLENTE,APTO,2022
1064,BENEDITO APARECIDO DA SILVA,BENE DANITA,REPUBLICANOS,REPUBLICANOS,MASCULINO,26/10/1964,BRANCA,SUPERIOR COMPLETO,EMPRESÁRIO,SUPLENTE,APTO,2022
1047,LEONICE LEONCIA DOS SANTOS,LEONICE LEONCIA,REPUBLICANOS,REPUBLICANOS,FEMININO,29/08/1960,PARDA,ENSINO MÉDIO COMPLETO,DONA DE CASA,SUPLENTE,APTO,2022
1004,CLAUDIA CASTALDELLI CORRÊA,CLAUDIA CASTALDELLI,REPUBLICANOS,REPUBLICANOS,FEMININO,18/11/1969,BRANCA,SUPERIOR COMPLETO,EMPRESÁRIO,SUPLENTE,APTO,2022
7775,LUCIANO DA CONCEIÇÃO,LUCIANO ROX,SOLIDARIEDADE,SOLIDARIEDADE,MASCULINO,03/02/1972,BRANCA,ENSINO FUNDAMENTAL COMPLETO,COMERCIANTE,SUPLENTE,APTO,2022
7727,LUIZ DE SOUZA ARRAES,LUIZ ARRAES,SOLIDARIEDADE,SOLIDARIEDADE,MASCULINO,05/08/1960,BRANCA,ENSINO MÉDIO INCOMPLETO,OUTROS,SUPLENTE,APTO,2022
7712,EDILAINE DANIEL CARVALHO,PROFESSORA LAINE DANIEL,SOLIDARIEDADE,SOLIDARIEDADE,FEMININO,05/01/1975,PRETA,SUPERIOR COMPLETO,PROFESSOR DE ENSINO SUPERIOR,SUPLENTE,APTO,2022
7704,JOSE PAULINO DE SOUZA JUNIOR,ZÉ PAULINO,SOLIDARIEDADE,SOLIDARIEDADE,MASCULINO,31/10/1974,BRANCA,ENSINO MÉDIO COMPLETO,EMPRESÁRIO,SUPLENTE,APTO,2022
7741,VALDOMIRO SUTERIO,MIRO SUTÉRIO,SOLIDARIEDADE,SOLIDARIEDADE,MASCULINO,19/02/1963,PARDA,SUPERIOR COMPLETO,SERVIDOR PÚBLICO MUNICIPAL,SUPLENTE,APTO,2022
3026,PAULO EDUARDO BRAZILINO,PAULINHO DO NOVO,NOVO,PARTIDO NOVO,MASCULINO,23/04/1971,PARDA,SUPERIOR INCOMPLETO,SERVIDOR PÚBLICO ESTADUAL,SUPLENTE,APTO,2022
3047,RAFAEL DOS ANJOS SILVA,RAFAEL DOS ANJOS,NOVO,PARTIDO NOVO,MASCULINO,16/01/1983,BRANCA,SUPERIOR COMPLETO,CONTADOR,SUPLENTE,APTO,2022
3016,CELSO HENRIQUE DE OLIVEIRA,CELSO HENRIQUE,NOVO,PARTIDO NOVO,MASCULINO,10/01/1969,BRANCA,SUPERIOR COMPLETO,MÉDICO,SUPLENTE,APTO,2022
3090,RICARDO DE CAMPOS RAMOS,RICARDO RAMOS,NOVO,PARTIDO NOVO,MASCULINO,21/12/1966,BRANCA,SUPERIOR COMPLETO,ENGENHEIRO,SUPLENTE,APTO,2022
3012,ANTONIO CARLOS DA MOTTA,ANTONIO MOTTA,NOVO,PARTIDO NOVO,MASCULINO,20/06/1962,BRANCA,SUPERIOR COMPLETO,GERENTE,SUPLENTE,APTO,2022
3035,SUELEN DE SOUZA LAZARINI,SUELEN LAZARINI,NOVO,PARTIDO NOVO,FEMININO,03/01/1987,BRANCA,ENSINO MÉDIO COMPLETO,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,SUPLENTE,APTO,2022
3018,JANIEIRE MARIA SILVA,JANIEIRE SILVA,NOVO,PARTIDO NOVO,FEMININO,30/01/1972,BRANCA,ENSINO MÉDIO COMPLETO,DONA DE CASA,SUPLENTE,APTO,2022
3024,MARIA DE FÁTIMA PAULA BAULÉ,FÁTIMA BAULÉ,NOVO,PARTIDO NOVO,FEMININO,16/07/1958,BRANCA,SUPERIOR COMPLETO,APOSENTADO (EXCETO SERVIDOR PÚBLICO),SUPLENTE,APTO,2022
3028,THIAGO BONFIM DE OLIVEIRA,THIAGO OLIVEIRA,NOVO,PARTIDO NOVO,MASCULINO,27/08/1984,BRANCA,SUPERIOR COMPLETO,OUTROS,SUPLENTE,APTO,2022
5588,VINICIUS MARCHESE MARINELLI,VINICIUS MARCHESE,PSD,PARTIDO SOCIAL DEMOCRÁTICO,MASCULINO,09/03/1984,BRANCA,SUPERIOR COMPLETO,ENGENHEIRO,SUPLENTE,APTO,2022
5557,SUSANA LAMBERT DE BRITO SILVA,SUSANA LAMBERT,PSD,PARTIDO SOCIAL DEMOCRÁTICO,FEMININO,05/07/1981,BRANCA,SUPERIOR COMPLETO,SERVIDOR PÚBLICO ESTADUAL,SUPLENTE,APTO,2022
5561,LUANA DE BRITO TAVARES,LUANA TAVARES,PSD,PARTIDO SOCIAL DEMOCRÁTICO,FEMININO,08/07/1986,PARDA,SUPERIOR COMPLETO,EMPRESÁRIO,SUPLENTE,APTO,2022
5595,ELAINE DOSOLINA FAVERO,FAVERO,PSD,PARTIDO SOCIAL DEMOCRÁTICO,FEMININO,02/08/1969,BRANCA,ENSINO MÉDIO COMPLETO,OUTROS,SUPLENTE,APTO,2022
5555,GUILHERME CAMPOS JUNIOR,GUILHERME CAMPOS,PSD,PARTIDO SOCIAL DEMOCRÁTICO,MASCULINO,20/11/1962,BRANCA,SUPERIOR COMPLETO,SERVIDOR PÚBLICO ESTADUAL,SUPLENTE,APTO,2022
5535,SILVIO EDUARDO CONEGLIAM PECCIOLI,SILVINHO FILHO,PSD,PARTIDO SOCIAL DEMOCRÁTICO,MASCULINO,06/05/1996,BRANCA,SUPERIOR COMPLETO,ADVOGADO,SUPLENTE,APTO,2022
9019,RICARDO DUREGGER,RICARDO DUREGGER,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,MASCULINO,22/03/1971,BRANCA,SUPERIOR INCOMPLETO,EMPRESÁRIO,NÃO ELEITO,APTO,2022
9006,FÁBIO AUGUSTO PESCINELLI,SARGENTO FABIO KOJAK,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,MASCULINO,30/09/1965,PARDA,ENSINO MÉDIO COMPLETO,APOSENTADO (EXCETO SERVIDOR PÚBLICO),NÃO ELEITO,APTO,2022
9056,JOÃO VITOR SPARANO,JOÃO SPARANO,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,MASCULINO,12/04/1978,BRANCA,SUPERIOR COMPLETO,EMPRESÁRIO,NÃO ELEITO,APTO,2022
9031,RICARDO PEREIRA DO CARMO,RICARDO,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,MASCULINO,15/02/1968,BRANCA,ENSINO FUNDAMENTAL COMPLETO,MECÂNICO DE MANUTENÇÃO,NÃO ELEITO,APTO,2022
9015,EMERSON VANCINI,EMERSON DURAN,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,MASCULINO,06/03/1971,BRANCA,ENSINO FUNDAMENTAL COMPLETO,COMERCIANTE,NÃO ELEITO,APTO,2022
9055,DURVAL LOPES ORLATO,DURVAL ORLATO,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,MASCULINO,21/04/1964,BRANCA,SUPERIOR COMPLETO,PROFESSOR DE ENSINO SUPERIOR,NÃO ELEITO,APTO,2022
9016,GENERSON JOSE FAUSTINO,GENERSON FAUSTINO,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,MASCULINO,30/09/1980,BRANCA,SUPERIOR COMPLETO,ADMINISTRADOR,NÃO ELEITO,APTO,2022
9097,JÓ RODRIGUES COSTA DO NASCIMENTO,JÓ RODRIGUES,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,MASCULINO,14/09/1991,PRETA,SUPERIOR INCOMPLETO,SERVIDOR PÚBLICO MUNICIPAL,NÃO ELEITO,APTO,2022
3511,MIRIAN LEE,DRA. LEE,PMB,PARTIDO DA MULHER BRASILEIRA,FEMININO,04/02/1983,AMARELA,SUPERIOR COMPLETO,VETERINÁRIO,NÃO ELEITO,APTO,2022
3588,PAULO GUILHERMINO DE ARAUJO,PAULO GUILHERMINO,PMB,PARTIDO DA MULHER BRASILEIRA,MASCULINO,18/11/1971,BRANCA,SUPERIOR COMPLETO,POLICIAL MILITAR,NÃO ELEITO,APTO,2022
3525,CELSO LUIZ PEREIRA,CELSO PEREIRA,PMB,PARTIDO DA MULHER BRASILEIRA,MASCULINO,21/11/1967,BRANCA,SUPERIOR COMPLETO,SERVIDOR PÚBLICO MUNICIPAL,NÃO ELEITO,APTO,2022
3535,VALTER ALCANTARA ROSSI,VALTER ALCANTARA ROSSI,PMB,PARTIDO DA MULHER BRASILEIRA,MASCULINO,20/05/1965,BRANCA,SUPERIOR COMPLETO,ADMINISTRADOR,NÃO ELEITO,APTO,2022
2882,LEONARDO DE ASSIS FERREIRA,LEO PLENO,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,MASCULINO,05/06/1975,PARDA,ENSINO FUNDAMENTAL COMPLETO,EMPRESÁRIO,NÃO ELEITO,APTO,2022
2833,VILMA MARQUES RIBEIRO,VILMA MARQUES,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,FEMININO,16/04/1972,BRANCA,ENSINO MÉDIO COMPLETO,EMPRESÁRIO,NÃO ELEITO,APTO,2022
2852,PAULO ROBERTO ROSENO JUNIOR,SARGENTO ROSENO,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,MASCULINO,10/10/1963,BRANCA,SUPERIOR COMPLETO,ADVOGADO,NÃO ELEITO,APTO,2022
2841,LAUDERICO SARTORATTO,LAU SARTORATTO,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,MASCULINO,04/07/1964,PARDA,SUPERIOR COMPLETO,EMPRESÁRIO,NÃO ELEITO,APTO,2022
2816,SILVIA HELENA BUENDIA,DRA. SILVIA DENTISTA,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,FEMININO,10/06/1964,BRANCA,SUPERIOR COMPLETO,ODONTÓLOGO,NÃO ELEITO,APTO,2022
2878,GIOVANI FALCONE DE CRISTO ALVES,GIOVANI FALCONE,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,MASCULINO,22/10/1978,PARDA,SUPERIOR COMPLETO,ENGENHEIRO,NÃO ELEITO,APTO,2022
2820,FLAVIUS COTAIT RUGGIERO,FLAVIUS,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,MASCULINO,18/04/1964,BRANCA,SUPERIOR COMPLETO,ARQUITETO,NÃO ELEITO,APTO,2022
2818,DANILO ANDRÉ MOSER,CAPITÃO MOSER,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,MASCULINO,19/08/1980,BRANCA,SUPERIOR COMPLETO,SERVIDOR PÚBLICO ESTADUAL,NÃO ELEITO,APTO,2022
2788,MARIA TERESA SELBACH EYMAEL,TERESA EYMAEL,DC,DEMOCRACIA CRISTÃ,FEMININO,08/08/1963,BRANCA,SUPERIOR COMPLETO,EMPRESÁRIO,NÃO ELEITO,INAPTO,2022
2796,CESAR RENATO DA SILVA,CESAR RENATO,DC,DEMOCRACIA CRISTÃ,MASCULINO,25/04/1968,BRANCA,SUPERIOR COMPLETO,EMPRESÁRIO,NÃO ELEITO,INAPTO,2022
2804,ADONIAS FERREIRA DOS SANTOS,ADO SANTOS,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,MASCULINO,02/05/1951,BRANCA,SUPERIOR COMPLETO,"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",NÃO ELEITO,INAPTO,2022
5169,WAGNER DONIZETI PEREIRA,GUERREIRO,PATRIOTA,PATRIOTA,MASCULINO,20/05/1976,PARDA,SUPERIOR INCOMPLETO,CANTOR E COMPOSITOR,NÃO ELEITO,INAPTO,2022
2712,ODILON VIANA DA SILVA,ODILON VIANA,DC,DEMOCRACIA CRISTÃ,MASCULINO,08/05/1949,PARDA,SUPERIOR COMPLETO,POLICIAL CIVIL,#NULO,INAPTO,2022
2734,MARIO EDUARDO DE OLIVEIRA,MEO,DC,DEMOCRACIA CRISTÃ,MASCULINO,01/05/1956,BRANCA,SUPERIOR COMPLETO,ADMINISTRADOR,#NULO,INAPTO,2022
3600,SEVERINO DOS RAMOS SANTOS SILVA,RAMOS,AGIR,AGIR,MASCULINO,30/09/1961,BRANCA,ENSINO MÉDIO COMPLETO,COMERCIANTE,#NULO,INAPTO,2022
1440,JOSE CAMILO GAVA NETO,CAMILO GAVA,PTB,PARTIDO TRABALHISTA BRASILEIRO,MASCULINO,14/07/1965,BRANCA,SUPERIOR COMPLETO,ADVOGADO,#NULO,INAPTO,2022
4300,JÚLIO CESAR FERRAZ VIEIRA,JULIO FERRAZ,PV,PARTIDO VERDE,MASCULINO,07/06/1978,BRANCA,SUPERIOR INCOMPLETO,PUBLICITÁRIO,#NULO,INAPTO,2022
1114,DOMENICO ANTONIO DONINA RODRIGUES,DOMENICO DONINA,PP,PROGRESSISTAS,MASCULINO,04/02/1978,PRETA,SUPERIOR COMPLETO,ODONTÓLOGO,#NULO,INAPTO,2022
3009,TAIS ANTEZANA PACHECO,TAÍS ANTEZANA PACHECO,NOVO,PARTIDO NOVO,FEMININO,02/07/1987,PARDA,SUPERIOR COMPLETO,EMPRESÁRIO,#NULO,INAPTO,2022
2214,PAULO NISHIKAWA,CORONEL NISHIKAWA,PL,PARTIDO LIBERAL,MASCULINO,07/01/1949,AMARELA,SUPERIOR COMPLETO,DEPUTADO,SUPLENTE,APTO,2022
2242,VINICIUS TADEU SATTIN RODRIGUES,DR VINICIUS RODRIGUES,PL,PARTIDO LIBERAL,MASCULINO,03/09/1988,BRANCA,SUPERIOR COMPLETO,MÉDICO,SUPLENTE,APTO,2022
1978,RICARDO HOLZ VIDAL DOS SANTOS,RICARDO HOLZ,PODE,PODEMOS,MASCULINO,28/06/1978,PARDA,SUPERIOR COMPLETO,EMPRESÁRIO,SUPLENTE,APTO,2022
2233,PAULO ROBERTO FREIRE DA COSTA,PAULO FREIRE DA COSTA,PL,PARTIDO LIBERAL,MASCULINO,14/02/1955,BRANCA,SUPERIOR COMPLETO,DEPUTADO,ELEITO POR QP,APTO,2022
2224,CLEONICE DE OLIVEIRA,DRA CLÉO DE OLIVEIRA,PL,PARTIDO LIBERAL,FEMININO,06/10/1966,PARDA,SUPERIOR COMPLETO,OUTROS,SUPLENTE,APTO,2022
1932,ZULEICA MADALENA SANTORO,ZU SANTORO,PODE,PODEMOS,FEMININO,03/09/1956,BRANCA,SUPERIOR COMPLETO,ECONOMISTA,SUPLENTE,APTO,2022
1985,PAULO ROBERTO AMARAL VIEIRA,PAULLO VIEIRA,PODE,PODEMOS,MASCULINO,22/06/1970,BRANCA,SUPERIOR COMPLETO,EMPRESÁRIO,SUPLENTE,APTO,2022
1921,FAUSTO SALVADOR PERES,FAUSTO PERES,PODE,PODEMOS,MASCULINO,13/04/1969,BRANCA,ENSINO MÉDIO COMPLETO,VEREADOR,SUPLENTE,APTO,2022
2245,ARMANDO BEGA,PROFESSOR BEGA,PL,PARTIDO LIBERAL,MASCULINO,05/04/1961,PARDA,SUPERIOR COMPLETO,PROFESSOR DE ENSINO SUPERIOR,SUPLENTE,APTO,2022
1962,JOSE WANDERLEY DE ANDRADE,ZÉ AMIGUINHO,PODE,PODEMOS,MASCULINO,13/06/1970,BRANCA,ENSINO MÉDIO COMPLETO,VEREADOR,SUPLENTE,APTO,2022
1940,LUIZ CLAUDIO NOGAROTO AMARAL,CAL NOGAROTO,PODE,PODEMOS,MASCULINO,16/08/1978,BRANCA,SUPERIOR COMPLETO,SERVIDOR PÚBLICO FEDERAL,SUPLENTE,APTO,2022
1955,APARECIDO BARBOSA DA SILVA,CIDO BARBOZA,PODE,PODEMOS,MASCULINO,08/11/1972,PARDA,SUPERIOR COMPLETO,EMPRESÁRIO,SUPLENTE,APTO,2022
2240,KATIA DA SILVA SASTRE,POLICIAL KATIA SASTRE,PL,PARTIDO LIBERAL,FEMININO,04/04/1976,BRANCA,SUPERIOR COMPLETO,DEPUTADO,SUPLENTE,APTO,2022
2267,ROBERTO CACCIARI FILHO,DR. BETO CACCIARI,PL,PARTIDO LIBERAL,MASCULINO,26/12/1985,BRANCA,SUPERIOR COMPLETO,MÉDICO,SUPLENTE,APTO,2022
2251,ADILSON BARROSO OLIVEIRA,ADILSON BARROSO,PL,PARTIDO LIBERAL,MASCULINO,14/06/1964,PARDA,SUPERIOR COMPLETO,EMPRESÁRIO,SUPLENTE,APTO,2022
2260,JOÃO EDUARDO DADO LEITE DE CARVALHO,JOÃO DADO,PL,PARTIDO LIBERAL,MASCULINO,16/12/1954,BRANCA,SUPERIOR COMPLETO,APOSENTADO (EXCETO SERVIDOR PÚBLICO),SUPLENTE,APTO,2022
1907,RENAN ELIAS GODINHO,RENAN GODINHO,PODE,PODEMOS,MASCULINO,13/11/1988,BRANCA,SUPERIOR COMPLETO,ADVOGADO,SUPLENTE,APTO,2022
2274,JEFFERSON ALVES DE CAMPOS,JEFFERSON CAMPOS,PL,PARTIDO LIBERAL,MASCULINO,26/10/1964,BRANCA,SUPERIOR COMPLETO,DEPUTADO,ELEITO POR QP,APTO,2022
4026,JACQUELINE COPQUE DE SANT ANNA PEREIRA,JACQUELINE COPQUE,PSB,PARTIDO SOCIALISTA BRASILEIRO,FEMININO,17/06/1973,PARDA,SUPERIOR INCOMPLETO,EMPRESÁRIO,SUPLENTE,APTO,2022
4050,WILLIAM GABRIEL CALLEGARO,WILLIAM CALLEGARO,PSB,PARTIDO SOCIALISTA BRASILEIRO,MASCULINO,28/07/1991,BRANCA,SUPERIOR COMPLETO,ADVOGADO,SUPLENTE,APTO,2022
4043,NORMANDO COSTA DE ANDRADE FILHO,NORMANDY PANTERA NEGRA,PSB,PARTIDO SOCIALISTA BRASILEIRO,MASCULINO,05/12/1962,PRETA,SUPERIOR INCOMPLETO,EMPRESÁRIO,SUPLENTE,APTO,2022
4001,CICERO ANTONIO DA SILVA,CICINHO,PSB,PARTIDO SOCIALISTA BRASILEIRO,MASCULINO,07/06/1975,BRANCA,ENSINO MÉDIO COMPLETO,VEREADOR,SUPLENTE,APTO,2022
4007,MARCELLO LEONARDI BEZERRA,MÀRCELLO BEZERRA,PSB,PARTIDO SOCIALISTA BRASILEIRO,MASCULINO,05/12/1971,BRANCA,SUPERIOR COMPLETO,ECONOMISTA,SUPLENTE,APTO,2022
4005,CLEITON FREITAS DE ARAUJO,PROFESSOR CLEITON,PSB,PARTIDO SOCIALISTA BRASILEIRO,MASCULINO,24/07/1988,PARDA,SUPERIOR COMPLETO,PEDAGOGO,SUPLENTE,APTO,2022
4002,ANE CAROLINE SOLLAR PEREIRA,ANE SOLLAR,PSB,PARTIDO SOCIALISTA BRASILEIRO,FEMININO,11/07/1990,BRANCA,SUPERIOR COMPLETO,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",SUPLENTE,APTO,2022
4008,PAULO JOSÉ RIBEIRO DA SILVA,CORONEL PAULO RIBEIRO,PSB,PARTIDO SOCIALISTA BRASILEIRO,MASCULINO,27/09/1963,PRETA,SUPERIOR COMPLETO,POLICIAL MILITAR,SUPLENTE,APTO,2022
4011,LUCIANA TRINDADE DE MACEDO,LUCIANA INCLUSÃO,PSB,PARTIDO SOCIALISTA BRASILEIRO,FEMININO,19/06/1979,BRANCA,SUPERIOR COMPLETO,APOSENTADO (EXCETO SERVIDOR PÚBLICO),SUPLENTE,APTO,2022
5065,ALBERTINO FERREIRA DE OLIVEIRA,ALBERTINO OLIVEIRA SAPOPEMBA,PSOL,PARTIDO SOCIALISMO E LIBERDADE,MASCULINO,25/11/1965,PARDA,ENSINO FUNDAMENTAL COMPLETO,OUTROS,SUPLENTE,APTO,2022
1818,MARIA OSMARINA MARINA DA SILVA VAZ DE LIMA,MARINA SILVA,REDE,REDE SUSTENTABILIDADE,FEMININO,08/02/1958,PRETA,SUPERIOR COMPLETO,HISTORIADOR,ELEITO POR QP,APTO,2022
1807,EDEVALDO DONIZETTI DE CAMPOS,PROFESSOR EDEVALDO,REDE,REDE SUSTENTABILIDADE,MASCULINO,06/05/1964,BRANCA,SUPERIOR COMPLETO,PROFESSOR DE ENSINO SUPERIOR,SUPLENTE,APTO,2022
1819,CLAUDIO GASPAR DOTTORI,CLAUDIO GASPAR,REDE,REDE SUSTENTABILIDADE,MASCULINO,02/03/1973,PARDA,SUPERIOR COMPLETO,ADMINISTRADOR,SUPLENTE,APTO,2022
5010,GUILHERME CASTRO BOULOS,GUILHERME BOULOS,PSOL,PARTIDO SOCIALISMO E LIBERDADE,MASCULINO,19/06/1982,BRANCA,SUPERIOR COMPLETO,PROFESSOR DE ENSINO SUPERIOR,ELEITO POR QP,APTO,2022
1850,JOÃO PEDRO DA PAZ ARAÚJO,JOÃO PEDRO DA PAZ,REDE,REDE SUSTENTABILIDADE,MASCULINO,13/11/1998,PRETA,SUPERIOR COMPLETO,PROFESSOR DE ENSINO SUPERIOR,SUPLENTE,APTO,2022
5044,FLAVIO CASIMIRO DE SOUSA,FLÁVIO CASIMIRO,PSOL,PARTIDO SOCIALISMO E LIBERDADE,MASCULINO,21/12/1980,PRETA,SUPERIOR COMPLETO,HISTORIADOR,SUPLENTE,APTO,2022
4426,MAYRA LARISSA COSTA MIRANDA,MAYRA MIRANDA,UNIÃO,UNIÃO BRASIL,FEMININO,19/10/1989,PRETA,SUPERIOR COMPLETO,OUTROS,SUPLENTE,APTO,2022
4403,ANA CRISTINA ELIAS LOURENÇO,TINA DA SAÚDE,UNIÃO,UNIÃO BRASIL,FEMININO,09/02/1974,PRETA,SUPERIOR COMPLETO,AGENTE DE SAÚDE E SANITARISTA,SUPLENTE,APTO,2022
4413,ALEX DOS REIS,ALEX REIS,UNIÃO,UNIÃO BRASIL,MASCULINO,09/12/1976,PRETA,ENSINO MÉDIO COMPLETO,OUTROS,SUPLENTE,APTO,2022
4421,LIGIA LIMA DOS SANTOS,LIGIA MUAYTHAI,UNIÃO,UNIÃO BRASIL,FEMININO,29/10/1978,BRANCA,ENSINO MÉDIO COMPLETO,EMPRESÁRIO,SUPLENTE,APTO,2022
4499,DELBIO CAMARGO TERUEL,DELBIO TERUEL,UNIÃO,UNIÃO BRASIL,MASCULINO,29/06/1966,BRANCA,SUPERIOR COMPLETO,VEREADOR,SUPLENTE,APTO,2022
4414,JULIANA DE PAULA LOURO TENÓRIO,JULIANA,UNIÃO,UNIÃO BRASIL,FEMININO,23/01/1977,BRANCA,SUPERIOR COMPLETO,ENFERMEIRO,SUPLENTE,APTO,2022
4446,HAMILTON BERNARDES JUNIOR,HAMILTON BERNARDES,UNIÃO,UNIÃO BRASIL,MASCULINO,26/12/1956,BRANCA,SUPERIOR COMPLETO,ECONOMISTA,SUPLENTE,APTO,2022
4451,ELZA NUNES MACHADO GALVÃO,DRA ELZA GALVÃO,UNIÃO,UNIÃO BRASIL,FEMININO,02/07/1952,BRANCA,SUPERIOR COMPLETO,OUTROS,SUPLENTE,APTO,2022
2770,AILTON BOLIGNARI,DR ECO PLANET,DC,DEMOCRACIA CRISTÃ,MASCULINO,06/09/1977,BRANCA,SUPERIOR COMPLETO,EMPRESÁRIO,NÃO ELEITO,APTO,2022
2727,MARIA PAULA BARROS DE OLIVEIRA,PAULA BARROS,DC,DEMOCRACIA CRISTÃ,FEMININO,14/08/1962,BRANCA,SUPERIOR COMPLETO,PROFESSOR DE ENSINO SUPERIOR,NÃO ELEITO,APTO,2022
3369,FRANCISCO JOSÉ DA CRUZ FILHO,FRANCISCO JOSÉ,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,MASCULINO,29/08/1969,BRANCA,ENSINO MÉDIO COMPLETO,TÉCNICO DE LABORATÓRIO E RAIOS X,NÃO ELEITO,APTO,2022
3314,ELIVALDO NOGUEIRA CHAVES,ELIVALDO NOGUEIRA,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,MASCULINO,14/12/1970,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO,OUTROS,NÃO ELEITO,APTO,2022
3393,DANIEL OCTACÍLIO DE PAULA,DANIEL OCTACÍLIO,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,MASCULINO,28/08/1970,BRANCA,ENSINO MÉDIO COMPLETO,VIGILANTE,NÃO ELEITO,APTO,2022
