NR_CANDIDATO,NM_CANDIDATO,SG_PARTIDO,CD_MUNICIPIO,NM_MUNICIPIO,DS_SIT_TOT_TURNO,QT_VOTOS_NOMINAIS,ANO
1313,RUI GOETHE DA COSTA FALCÃO,PT,68799,PIRAJUÍ,ELEITO POR QP,20,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,68810,PIRANGI,ELEITO POR QP,9,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,68837,PIRAPORA DO BOM JESUS,ELEITO POR QP,27,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,68853,PIRAPOZINHO,ELEITO POR QP,23,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,68870,PIRASSUNUNGA,ELEITO POR QP,43,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,68896,PIRATININGA,ELEITO POR QP,4,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,68918,PITANGUEIRAS,ELEITO POR QP,34,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,68934,PLANALTO,ELEITO POR QP,4,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,68950,PLATINA,ELEITO POR QP,1,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,68977,POÁ,ELEITO POR QP,135,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,68993,POLONI,ELEITO POR QP,13,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69019,POMPÉIA,ELEITO POR QP,19,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69051,PONTAL,ELEITO POR QP,41,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69078,PONTES GESTAL,ELEITO POR QP,10,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69094,POPULINA,ELEITO POR QP,6,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69116,PORANGABA,ELEITO POR QP,3,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69132,PORTO FELIZ,ELEITO POR QP,32,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69159,PORTO FERREIRA,ELEITO POR QP,27,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69175,POTIRENDABA,ELEITO POR QP,10,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69191,PRADÓPOLIS,ELEITO POR QP,20,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69213,PRAIA GRANDE,ELEITO POR QP,346,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69230,PRESIDENTE ALVES,ELEITO POR QP,3,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69256,PRESIDENTE BERNARDES,ELEITO POR QP,22,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69272,PRESIDENTE EPITÁCIO,ELEITO POR QP,19,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69299,PRESIDENTE PRUDENTE,ELEITO POR QP,120,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69310,PRESIDENTE VENCESLAU,ELEITO POR QP,29,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69337,PROMISSÃO,ELEITO POR QP,53,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69353,QUATÁ,ELEITO POR QP,8,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69396,QUELUZ,ELEITO POR QP,10,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69418,QUINTANA,ELEITO POR QP,10,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69434,RAFARD,ELEITO POR QP,2,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69450,RANCHARIA,ELEITO POR QP,30,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69477,REDENÇÃO DA SERRA,ELEITO POR QP,7,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69493,REGENTE FEIJÓ,ELEITO POR QP,18,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69515,REGINÓPOLIS,ELEITO POR QP,2,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69531,REGISTRO,ELEITO POR QP,51,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69558,RESTINGA,ELEITO POR QP,9,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69574,RIBEIRA,ELEITO POR QP,6,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69590,RIBEIRÃO BONITO,ELEITO POR QP,6,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69612,RIBEIRÃO BRANCO,ELEITO POR QP,24,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69639,RIBEIRÃO CORRENTE,ELEITO POR QP,2,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69655,RIBEIRÃO DO SUL,ELEITO POR QP,9,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69671,RIBEIRÃO PIRES,ELEITO POR QP,257,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69698,RIBEIRÃO PRETO,ELEITO POR QP,699,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69710,RIVERSUL,ELEITO POR QP,7,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69752,RINCÃO,ELEITO POR QP,13,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69779,RINÓPOLIS,ELEITO POR QP,4,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69795,RIO CLARO,ELEITO POR QP,127,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69817,RIO DAS PEDRAS,ELEITO POR QP,23,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69833,RIO GRANDE DA SERRA,ELEITO POR QP,472,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69850,RIOLÂNDIA,ELEITO POR QP,1,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69876,ROSEIRA,ELEITO POR QP,6,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69892,RUBIÁCEA,ELEITO POR QP,45,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69914,RUBINÉIA,ELEITO POR QP,4,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69930,SABINO,ELEITO POR QP,1,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69973,SALES,ELEITO POR QP,20,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,69990,SALES OLIVEIRA,ELEITO POR QP,11,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70017,SALESÓPOLIS,ELEITO POR QP,12,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70033,SALMOURÃO,ELEITO POR QP,2,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70050,SALTO,ELEITO POR QP,101,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70076,SALTO DE PIRAPORA,ELEITO POR QP,26,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70092,SALTO GRANDE,ELEITO POR QP,3,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70114,SANDOVALINA,ELEITO POR QP,2,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70130,SANTA ADÉLIA,ELEITO POR QP,23,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70157,SANTA ALBERTINA,ELEITO POR QP,1,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70173,SANTA BÁRBARA D OESTE,ELEITO POR QP,131,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70190,ÁGUAS DE SANTA BÁRBARA,ELEITO POR QP,4,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70211,SANTA BRANCA,ELEITO POR QP,7,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70238,SANTA CLARA D OESTE,ELEITO POR QP,2,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70254,SANTA CRUZ DA CONCEIÇÃO,ELEITO POR QP,2,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70270,SANTA CRUZ DAS PALMEIRAS,ELEITO POR QP,18,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70297,SANTA CRUZ DO RIO PARDO,ELEITO POR QP,18,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70319,SANTA ERNESTINA,ELEITO POR QP,6,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70335,SANTA FÉ DO SUL,ELEITO POR QP,37,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70351,SANTA GERTRUDES,ELEITO POR QP,11,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70378,SANTA ISABEL,ELEITO POR QP,214,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70394,SANTA LÚCIA,ELEITO POR QP,26,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70416,SANTA MARIA DA SERRA,ELEITO POR QP,2,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70432,SANTA MERCEDES,ELEITO POR QP,9,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70459,SANTANA DA PONTE PENSA,ELEITO POR QP,1,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70475,SANTANA DE PARNAÍBA,ELEITO POR QP,262,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70491,SANTA RITA D OESTE,ELEITO POR QP,4,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70513,SANTA RITA DO PASSA QUATRO,ELEITO POR QP,85,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70530,SANTA ROSA DE VITERBO,ELEITO POR QP,17,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70556,SANTO ANASTÁCIO,ELEITO POR QP,6,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70572,SANTO ANDRÉ,ELEITO POR QP,2198,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70599,SANTO ANTÔNIO DA ALEGRIA,ELEITO POR QP,27,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70610,SANTO ANTÔNIO DE POSSE,ELEITO POR QP,5,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70637,SANTO ANTÔNIO DO JARDIM,ELEITO POR QP,4,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70653,SANTO ANTÔNIO DO PINHAL,ELEITO POR QP,8,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70670,SANTO EXPEDITO,ELEITO POR QP,8,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70696,SANTÓPOLIS DO AGUAPEÍ,ELEITO POR QP,1,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70718,SANTOS,ELEITO POR QP,286,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70734,SÃO BENTO DO SAPUCAÍ,ELEITO POR QP,3,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70750,SÃO BERNARDO DO CAMPO,ELEITO POR QP,1716,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70777,SÃO CAETANO DO SUL,ELEITO POR QP,180,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70793,SÃO CARLOS,ELEITO POR QP,283,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70815,SÃO FRANCISCO,ELEITO POR QP,4,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70831,SÃO JOÃO DA BOA VISTA,ELEITO POR QP,33,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70858,SÃO JOÃO DAS DUAS PONTES,ELEITO POR QP,2,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70890,SÃO JOAQUIM DA BARRA,ELEITO POR QP,44,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70912,SÃO JOSÉ DA BELA VISTA,ELEITO POR QP,3,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70939,SÃO JOSÉ DO BARREIRO,ELEITO POR QP,3,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70955,SÃO JOSÉ DO RIO PARDO,ELEITO POR QP,28,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70971,SÃO JOSÉ DO RIO PRETO,ELEITO POR QP,907,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,70998,SÃO JOSÉ DOS CAMPOS,ELEITO POR QP,372,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71013,SÃO LUÍS DO PARAITINGA,ELEITO POR QP,6,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71030,SÃO MANUEL,ELEITO POR QP,19,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71056,SÃO MIGUEL ARCANJO,ELEITO POR QP,31,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71072,SÃO PAULO,ELEITO POR QP,104078,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71099,SÃO PEDRO,ELEITO POR QP,17,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71110,SÃO PEDRO DO TURVO,ELEITO POR QP,13,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71137,SÃO ROQUE,ELEITO POR QP,104,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71153,SÃO SEBASTIÃO,ELEITO POR QP,162,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71170,SÃO SEBASTIÃO DA GRAMA,ELEITO POR QP,3,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71196,SÃO SIMÃO,ELEITO POR QP,9,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71218,SÃO VICENTE,ELEITO POR QP,246,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71234,SARAPUÍ,ELEITO POR QP,11,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71277,SEBASTIANÓPOLIS DO SUL,ELEITO POR QP,1,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71293,SERRA AZUL,ELEITO POR QP,12,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71315,SERRANA,ELEITO POR QP,42,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71331,SERRA NEGRA,ELEITO POR QP,15,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71358,SERTÃOZINHO,ELEITO POR QP,101,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71374,SETE BARRAS,ELEITO POR QP,16,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71390,SEVERÍNIA,ELEITO POR QP,15,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71412,SILVEIRAS,ELEITO POR QP,2,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71439,SOCORRO,ELEITO POR QP,16,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71455,SOROCABA,ELEITO POR QP,517,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71471,SUD MENNUCCI,ELEITO POR QP,6,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71498,SUMARÉ,ELEITO POR QP,217,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71510,SUZANO,ELEITO POR QP,823,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71536,TABAPUÃ,ELEITO POR QP,10,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71552,TABATINGA,ELEITO POR QP,13,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71579,TABOÃO DA SERRA,ELEITO POR QP,1517,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71595,TACIBA,ELEITO POR QP,1,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71617,TAGUAÍ,ELEITO POR QP,15,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71633,TAIAÇU,ELEITO POR QP,1,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71650,TAIÚVA,ELEITO POR QP,3,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71676,TAMBAÚ,ELEITO POR QP,11,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71692,TANABI,ELEITO POR QP,13,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71714,TAPIRAÍ,ELEITO POR QP,6,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71730,TAPIRATIBA,ELEITO POR QP,7,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71757,TAQUARITINGA,ELEITO POR QP,32,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71773,TAQUARITUBA,ELEITO POR QP,14,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71790,TARABAI,ELEITO POR QP,4,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71811,TATUÍ,ELEITO POR QP,87,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71838,TAUBATÉ,ELEITO POR QP,193,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71854,TEJUPÁ,ELEITO POR QP,3,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71870,TEODORO SAMPAIO,ELEITO POR QP,27,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71897,TERRA ROXA,ELEITO POR QP,8,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71919,TIETÊ,ELEITO POR QP,44,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71935,TIMBURI,ELEITO POR QP,5,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71951,TORRINHA,ELEITO POR QP,5,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71978,TREMEMBÉ,ELEITO POR QP,164,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,71994,TRÊS FRONTEIRAS,ELEITO POR QP,6,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,72010,TUPÃ,ELEITO POR QP,35,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,72036,TUPI PAULISTA,ELEITO POR QP,10,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,72052,TURIÚBA,ELEITO POR QP,2,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,72079,TURMALINA,ELEITO POR QP,2,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,72095,UBATUBA,ELEITO POR QP,85,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,72117,UBIRAJARA,ELEITO POR QP,6,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,72133,UCHOA,ELEITO POR QP,12,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,72150,UNIÃO PAULISTA,ELEITO POR QP,4,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,72176,URÂNIA,ELEITO POR QP,13,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,72192,URU,ELEITO POR QP,2,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,72214,URUPÊS,ELEITO POR QP,15,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,72230,VALENTIM GENTIL,ELEITO POR QP,19,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,72257,VALINHOS,ELEITO POR QP,89,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,72273,VALPARAÍSO,ELEITO POR QP,200,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,72311,VARGEM GRANDE DO SUL,ELEITO POR QP,11,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,72338,VÁRZEA PAULISTA,ELEITO POR QP,109,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,72354,VERA CRUZ,ELEITO POR QP,5,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,72370,VINHEDO,ELEITO POR QP,100,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,72397,VIRADOURO,ELEITO POR QP,9,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,72419,VISTA ALEGRE DO ALTO,ELEITO POR QP,12,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,72435,VOTORANTIM,ELEITO POR QP,96,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,72451,VOTUPORANGA,ELEITO POR QP,374,2018
1313,RUI GOETHE DA COSTA FALCÃO,PT,72737,VARGEM GRANDE PAULISTA,ELEITO POR QP,81,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61000,EUCLIDES DA CUNHA PAULISTA,ELEITO POR QP,28,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61018,ADAMANTINA,ELEITO POR QP,186,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61026,BOREBI,ELEITO POR QP,4,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61034,ADOLFO,ELEITO POR QP,15,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61042,TARUMÃ,ELEITO POR QP,143,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61050,AGUAÍ,ELEITO POR QP,10,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61069,MOTUCA,ELEITO POR QP,351,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61077,ÁGUAS DA PRATA,ELEITO POR QP,3,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61085,IARAS,ELEITO POR QP,136,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61093,ÁGUAS DE LINDÓIA,ELEITO POR QP,4,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61107,GUATAPARÁ,ELEITO POR QP,19,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61115,ÁGUAS DE SÃO PEDRO,ELEITO POR QP,3,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61123,DIRCE REIS,ELEITO POR QP,1,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61131,AGUDOS,ELEITO POR QP,72,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61140,ESPÍRITO SANTO DO TURVO,ELEITO POR QP,204,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61158,ALFREDO MARCONDES,ELEITO POR QP,2,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61166,ROSANA,ELEITO POR QP,918,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61174,ALTAIR,ELEITO POR QP,3,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61182,EMBAÚBA,ELEITO POR QP,3,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61190,ALTINÓPOLIS,ELEITO POR QP,21,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61204,ILHA SOLTEIRA,ELEITO POR QP,973,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61212,ALTO ALEGRE,ELEITO POR QP,118,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61220,ALUMÍNIO,ELEITO POR QP,133,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61239,ÁLVARES FLORENCE,ELEITO POR QP,2,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61247,PEDRINHAS PAULISTA,ELEITO POR QP,1,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61255,ÁLVARES MACHADO,ELEITO POR QP,2,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61263,ARAÇARIGUAMA,ELEITO POR QP,28,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61271,ÁLVARO DE CARVALHO,ELEITO POR QP,42,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61280,BERTIOGA,ELEITO POR QP,28,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61301,SUZANÁPOLIS,ELEITO POR QP,14,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61310,AMERICANA,ELEITO POR QP,53,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61328,SANTO ANTÔNIO DO ARACANGUÁ,ELEITO POR QP,17,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61336,AMÉRICO BRASILIENSE,ELEITO POR QP,430,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61344,CANITAR,ELEITO POR QP,4,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61352,AMÉRICO DE CAMPOS,ELEITO POR QP,1,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61360,BARRA DO CHAPÉU,ELEITO POR QP,4,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61379,AMPARO,ELEITO POR QP,29,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61387,EMILIANÓPOLIS,ELEITO POR QP,1,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61395,ANALÂNDIA,ELEITO POR QP,28,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61409,NOVAIS,ELEITO POR QP,1,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61417,ANDRADINA,ELEITO POR QP,64,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61425,NOVA CANAÃ PAULISTA,ELEITO POR QP,3,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61433,ANGATUBA,ELEITO POR QP,6,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61441,SALTINHO,ELEITO POR QP,1,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61450,ANHEMBI,ELEITO POR QP,4,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61468,UBARANA,ELEITO POR QP,9,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61484,CAJATI,ELEITO POR QP,6,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61492,APARECIDA,ELEITO POR QP,10,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61506,CAMPINA DO MONTE ALEGRE,ELEITO POR QP,1,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61514,APARECIDA D OESTE,ELEITO POR QP,11,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61530,APIAÍ,ELEITO POR QP,18,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61549,VARGEM,ELEITO POR QP,3,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61557,ARAÇATUBA,ELEITO POR QP,73,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61565,POTIM,ELEITO POR QP,6,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61573,ARAÇOIABA DA SERRA,ELEITO POR QP,221,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61581,ALAMBARI,ELEITO POR QP,6,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61590,ARAMINA,ELEITO POR QP,99,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61611,ARANDU,ELEITO POR QP,42,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61638,ARARAQUARA,ELEITO POR QP,673,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61654,ARARAS,ELEITO POR QP,1291,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61662,ESTIVA GERBI,ELEITO POR QP,44,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61670,AREALVA,ELEITO POR QP,32,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61689,ENGENHEIRO COELHO,ELEITO POR QP,7,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61697,AREIAS,ELEITO POR QP,1,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61700,RIBEIRÃO GRANDE,ELEITO POR QP,15,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61719,AREIÓPOLIS,ELEITO POR QP,137,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61727,HORTOLÂNDIA,ELEITO POR QP,204,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61735,ARIRANHA,ELEITO POR QP,3,2018
1322,ARLINDO CHIGNALIA JUNIOR,PT,61743,HOLAMBRA,ELEITO POR QP,2,2018
