NR_CANDIDATO,NM_CANDIDATO,SG_PARTIDO,DS_ORIGEM_DESPESA,VR_TOTAL,ANO
1999,ROBERTO ALVES DE LUCENA,PODE,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",3861.3,2018
1999,ROBERTO ALVES DE LUCENA,PODE,Locação/cessão de bens imóveis,12568.5,2018
1999,ROBERTO ALVES DE LUCENA,PODE,Locação/cessão de bens móveis (exceto veículos),3621.33,2018
1999,ROBERTO ALVES DE LUCENA,PODE,Publicidade por adesivos,28065.1,2018
1999,ROBERTO ALVES DE LUCENA,PODE,Publicidade por jornais e revistas,7150.0,2018
1999,ROBERTO ALVES DE LUCENA,PODE,Publicidade por materiais impressos,260600.6,2018
1999,ROBERTO ALVES DE LUCENA,PODE,Serviços prestados por terceiros,387100.0,2018
2020,GILBERTO NASCIMENTO SILVA,PSC,Cessão ou locação de veículos,3000.0,2018
2020,GILBERTO NASCIMENTO SILVA,PSC,Combustíveis e lubrificantes,2445.3,2018
2020,GILBERTO NASCIMENTO SILVA,PSC,Correspondências e despesas postais,200671.03000000003,2018
2020,GILBERTO NASCIMENTO SILVA,PSC,Despesa com Impulsionamento de Conteúdos,5000.0,2018
2020,GILBERTO NASCIMENTO SILVA,PSC,Despesas com pessoal,111615.0,2018
2020,GILBERTO NASCIMENTO SILVA,PSC,Doações financeiras a outros candidatos/partidos,246030.32,2018
2020,GILBERTO NASCIMENTO SILVA,PSC,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",899.95,2018
2020,GILBERTO NASCIMENTO SILVA,PSC,Materiais de expediente,888.5,2018
2020,GILBERTO NASCIMENTO SILVA,PSC,"Produção de jingles, vinhetas e slogans",14000.0,2018
2020,GILBERTO NASCIMENTO SILVA,PSC,"Produção de programas de rádio, televisão ou vídeo",50100.0,2018
2020,GILBERTO NASCIMENTO SILVA,PSC,Publicidade por adesivos,151800.0,2018
2020,GILBERTO NASCIMENTO SILVA,PSC,Publicidade por jornais e revistas,3500.0,2018
2020,GILBERTO NASCIMENTO SILVA,PSC,Publicidade por materiais impressos,487908.07,2018
2020,GILBERTO NASCIMENTO SILVA,PSC,Serviços prestados por terceiros,86126.0,2018
2030,SILVIO ZABISKY NETO,PSC,Alimentação,36.0,2018
2030,SILVIO ZABISKY NETO,PSC,Atividades de militância e mobilização de rua,141550.0,2018
2030,SILVIO ZABISKY NETO,PSC,Combustíveis e lubrificantes,6952.98,2018
2030,SILVIO ZABISKY NETO,PSC,Despesa com Impulsionamento de Conteúdos,1000.0,2018
2030,SILVIO ZABISKY NETO,PSC,Despesas com Hospedagem,820.65,2018
2030,SILVIO ZABISKY NETO,PSC,Despesas com transporte ou deslocamento,1849.7,2018
2030,SILVIO ZABISKY NETO,PSC,Diversas a especificar,1318.47,2018
2030,SILVIO ZABISKY NETO,PSC,Doações financeiras a outros candidatos/partidos,65000.0,2018
2030,SILVIO ZABISKY NETO,PSC,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",283.55,2018
2030,SILVIO ZABISKY NETO,PSC,Materiais de expediente,236.84,2018
2030,SILVIO ZABISKY NETO,PSC,Publicidade por materiais impressos,46745.01,2018
2030,SILVIO ZABISKY NETO,PSC,Serviços prestados por terceiros,34000.0,2018
2055,ADRIANO MARINHO DE OLIVEIRA,PSC,Alimentação,91.97999999999999,2018
2055,ADRIANO MARINHO DE OLIVEIRA,PSC,Combustíveis e lubrificantes,1180.41,2018
2055,ADRIANO MARINHO DE OLIVEIRA,PSC,Despesas com Hospedagem,140.0,2018
2055,ADRIANO MARINHO DE OLIVEIRA,PSC,Despesas com pessoal,1200.0,2018
2055,ADRIANO MARINHO DE OLIVEIRA,PSC,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",100.55,2018
2055,ADRIANO MARINHO DE OLIVEIRA,PSC,Publicidade por materiais impressos,9800.0,2018
2100,MERCEDES LIMA,PCB,Atividades de militância e mobilização de rua,1580.0,2018
2100,MERCEDES LIMA,PCB,Diversas a especificar,6197.22,2018
2100,MERCEDES LIMA,PCB,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",36.55,2018
2100,MERCEDES LIMA,PCB,Passagem Aérea,1233.45,2018
2100,MERCEDES LIMA,PCB,"Produção de jingles, vinhetas e slogans",3000.0,2018
2100,MERCEDES LIMA,PCB,Publicidade por adesivos,240.0,2018
2100,MERCEDES LIMA,PCB,Publicidade por materiais impressos,1771.0,2018
2100,MERCEDES LIMA,PCB,Serviços prestados por terceiros,11000.0,2018
2121,MAURICIO ORESTES PARISI,PCB,Atividades de militância e mobilização de rua,1580.0,2018
2121,MAURICIO ORESTES PARISI,PCB,Despesas com pessoal,6000.0,2018
2121,MAURICIO ORESTES PARISI,PCB,Diversas a especificar,206.32,2018
2121,MAURICIO ORESTES PARISI,PCB,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",13.2,2018
2121,MAURICIO ORESTES PARISI,PCB,"Produção de jingles, vinhetas e slogans",3000.0,2018
2121,MAURICIO ORESTES PARISI,PCB,Publicidade por materiais impressos,1852.1,2018
2200,JOSÉ AUGUSTO ROSA,PR,Alimentação,13212.32,2018
2200,JOSÉ AUGUSTO ROSA,PR,Cessão ou locação de veículos,88408.03,2018
2200,JOSÉ AUGUSTO ROSA,PR,Combustíveis e lubrificantes,45077.92,2018
2200,JOSÉ AUGUSTO ROSA,PR,Correspondências e despesas postais,112774.78,2018
2200,JOSÉ AUGUSTO ROSA,PR,Despesa com Impulsionamento de Conteúdos,150000.0,2018
2200,JOSÉ AUGUSTO ROSA,PR,Despesas com Hospedagem,3041.0,2018
2200,JOSÉ AUGUSTO ROSA,PR,Despesas com pessoal,697704.65,2018
2200,JOSÉ AUGUSTO ROSA,PR,Despesas com transporte ou deslocamento,2032.77,2018
2200,JOSÉ AUGUSTO ROSA,PR,Diversas a especificar,446195.61,2018
2200,JOSÉ AUGUSTO ROSA,PR,Doações financeiras a outros candidatos/partidos,5000.0,2018
2200,JOSÉ AUGUSTO ROSA,PR,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",2419.62,2018
2200,JOSÉ AUGUSTO ROSA,PR,Locação/cessão de bens imóveis,2500.0,2018
2200,JOSÉ AUGUSTO ROSA,PR,Materiais de expediente,11158.5,2018
2200,JOSÉ AUGUSTO ROSA,PR,Pesquisas ou testes eleitorais,4100.0,2018
2200,JOSÉ AUGUSTO ROSA,PR,"Produção de jingles, vinhetas e slogans",6500.0,2018
2200,JOSÉ AUGUSTO ROSA,PR,"Produção de programas de rádio, televisão ou vídeo",25000.0,2018
2200,JOSÉ AUGUSTO ROSA,PR,Publicidade por adesivos,75464.0,2018
2200,JOSÉ AUGUSTO ROSA,PR,Publicidade por carros de som,330.0,2018
2200,JOSÉ AUGUSTO ROSA,PR,Publicidade por jornais e revistas,17660.0,2018
2200,JOSÉ AUGUSTO ROSA,PR,Publicidade por materiais impressos,408024.8,2018
2200,JOSÉ AUGUSTO ROSA,PR,Serviços prestados por terceiros,5500.0,2018
2200,JOSÉ AUGUSTO ROSA,PR,Água,16.0,2018
2201,NAHLA CAMILA DO ESPIRITO SANTO DOS SANTOS,PR,#NULO,0.0,2018
2202,WALID ALI HAMID,PR,Alimentação,500.0,2018
2202,WALID ALI HAMID,PR,Cessão ou locação de veículos,7925.0,2018
2202,WALID ALI HAMID,PR,Combustíveis e lubrificantes,17330.33,2018
2202,WALID ALI HAMID,PR,Despesa com Impulsionamento de Conteúdos,200.0,2018
2202,WALID ALI HAMID,PR,Diversas a especificar,1250.0,2018
2202,WALID ALI HAMID,PR,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",84.0,2018
2202,WALID ALI HAMID,PR,"Impostos, contribuições e taxas",247.87,2018
2202,WALID ALI HAMID,PR,Locação/cessão de bens imóveis,2000.0,2018
2202,WALID ALI HAMID,PR,"Produção de programas de rádio, televisão ou vídeo",700.0,2018
2202,WALID ALI HAMID,PR,Publicidade por jornais e revistas,5720.0,2018
2202,WALID ALI HAMID,PR,Publicidade por materiais impressos,4390.0,2018
2202,WALID ALI HAMID,PR,Serviços prestados por terceiros,58981.6,2018
2202,WALID ALI HAMID,PR,Água,671.2,2018
2206,RAIMUNDA FERREIRA XAVIER DOS SANTOS,PR,Combustíveis e lubrificantes,900.0,2018
2206,RAIMUNDA FERREIRA XAVIER DOS SANTOS,PR,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",34.699999999999996,2018
2206,RAIMUNDA FERREIRA XAVIER DOS SANTOS,PR,Serviços prestados por terceiros,43035.3,2018
2206,RAIMUNDA FERREIRA XAVIER DOS SANTOS,PR,Serviços próprios prestados por terceiros,6030.0,2018
2207,SILVIO ANDREI RODRIGUES,PR,Cessão ou locação de veículos,25550.0,2018
2207,SILVIO ANDREI RODRIGUES,PR,Combustíveis e lubrificantes,4903.88,2018
2207,SILVIO ANDREI RODRIGUES,PR,Despesa com Impulsionamento de Conteúdos,80000.0,2018
2207,SILVIO ANDREI RODRIGUES,PR,Despesas com pessoal,95218.86,2018
2207,SILVIO ANDREI RODRIGUES,PR,Doações financeiras a outros candidatos/partidos,13100.0,2018
2207,SILVIO ANDREI RODRIGUES,PR,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",590.1999999999999,2018
2207,SILVIO ANDREI RODRIGUES,PR,Locação/cessão de bens imóveis,13600.0,2018
2207,SILVIO ANDREI RODRIGUES,PR,Materiais de expediente,211.0,2018
2207,SILVIO ANDREI RODRIGUES,PR,"Produção de jingles, vinhetas e slogans",2000.0,2018
2207,SILVIO ANDREI RODRIGUES,PR,Publicidade por adesivos,16963.5,2018
2207,SILVIO ANDREI RODRIGUES,PR,Publicidade por carros de som,16640.0,2018
2207,SILVIO ANDREI RODRIGUES,PR,Publicidade por jornais e revistas,20552.5,2018
2207,SILVIO ANDREI RODRIGUES,PR,Publicidade por materiais impressos,47628.14,2018
2207,SILVIO ANDREI RODRIGUES,PR,Serviços prestados por terceiros,3000.0,2018
2208,MARIO LUCIO DA SILVA,PR,Cessão ou locação de veículos,2000.0,2018
2208,MARIO LUCIO DA SILVA,PR,Combustíveis e lubrificantes,2772.24,2018
2208,MARIO LUCIO DA SILVA,PR,Despesa com Impulsionamento de Conteúdos,20000.0,2018
2208,MARIO LUCIO DA SILVA,PR,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",139.5,2018
2208,MARIO LUCIO DA SILVA,PR,Locação/cessão de bens imóveis,17000.0,2018
2208,MARIO LUCIO DA SILVA,PR,"Produção de jingles, vinhetas e slogans",500.0,2018
2208,MARIO LUCIO DA SILVA,PR,"Produção de programas de rádio, televisão ou vídeo",4200.0,2018
2208,MARIO LUCIO DA SILVA,PR,Publicidade por adesivos,5690.0,2018
2208,MARIO LUCIO DA SILVA,PR,Publicidade por materiais impressos,76327.3,2018
2208,MARIO LUCIO DA SILVA,PR,Serviços prestados por terceiros,193828.0,2018
2210,MARILZA OLIVEIRA DE JESUS ORIGUELA,PR,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",79.85,2018
2210,MARILZA OLIVEIRA DE JESUS ORIGUELA,PR,Serviços prestados por terceiros,26570.0,2018
2210,MARILZA OLIVEIRA DE JESUS ORIGUELA,PR,Serviços próprios prestados por terceiros,6030.0,2018
2211,JULIANA AUGUSTO CARDOSO,PR,Atividades de militância e mobilização de rua,325445.96,2018
2211,JULIANA AUGUSTO CARDOSO,PR,Cessão ou locação de veículos,6000.0,2018
2211,JULIANA AUGUSTO CARDOSO,PR,Combustíveis e lubrificantes,5000.0,2018
2211,JULIANA AUGUSTO CARDOSO,PR,Correspondências e despesas postais,133160.66,2018
2211,JULIANA AUGUSTO CARDOSO,PR,Despesa com Impulsionamento de Conteúdos,20000.0,2018
2211,JULIANA AUGUSTO CARDOSO,PR,Despesas com pessoal,53674.0,2018
2211,JULIANA AUGUSTO CARDOSO,PR,Doações financeiras a outros candidatos/partidos,53000.0,2018
2211,JULIANA AUGUSTO CARDOSO,PR,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",1989.95,2018
2211,JULIANA AUGUSTO CARDOSO,PR,"Impostos, contribuições e taxas",1516.92,2018
2211,JULIANA AUGUSTO CARDOSO,PR,Locação/cessão de bens imóveis,7200.0,2018
2211,JULIANA AUGUSTO CARDOSO,PR,Materiais de expediente,15405.99,2018
2211,JULIANA AUGUSTO CARDOSO,PR,"Produção de jingles, vinhetas e slogans",3500.0,2018
2211,JULIANA AUGUSTO CARDOSO,PR,"Produção de programas de rádio, televisão ou vídeo",2000.0,2018
2211,JULIANA AUGUSTO CARDOSO,PR,Publicidade por adesivos,177363.52,2018
2211,JULIANA AUGUSTO CARDOSO,PR,Publicidade por jornais e revistas,18000.0,2018
2211,JULIANA AUGUSTO CARDOSO,PR,Publicidade por materiais impressos,220041.06,2018
2211,JULIANA AUGUSTO CARDOSO,PR,Serviços prestados por terceiros,105753.08,2018
2211,JULIANA AUGUSTO CARDOSO,PR,Taxa de Administração de Financiamento Coletivo,973.16,2018
2212,ADAILTON CERQUEIRA JUNIOR,PR,Atividades de militância e mobilização de rua,35200.0,2018
2212,ADAILTON CERQUEIRA JUNIOR,PR,Cessão ou locação de veículos,2000.0,2018
2212,ADAILTON CERQUEIRA JUNIOR,PR,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",59.400000000000006,2018
2212,ADAILTON CERQUEIRA JUNIOR,PR,Serviços prestados por terceiros,92240.6,2018
2213,JOSÉ ALVES DA SILVA,PR,#NULO,0.0,2018
2214,CLAUDIA LOPES DE SOUZA,PR,Despesas com pessoal,20000.0,2018
2215,APARECIDO MOREIRA DA SILVA,PR,Cessão ou locação de veículos,4000.0,2018
2215,APARECIDO MOREIRA DA SILVA,PR,Combustíveis e lubrificantes,1006.86,2018
2215,APARECIDO MOREIRA DA SILVA,PR,Despesas com pessoal,43550.0,2018
2215,APARECIDO MOREIRA DA SILVA,PR,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",148.0,2018
2215,APARECIDO MOREIRA DA SILVA,PR,Materiais de expediente,240.7,2018
2215,APARECIDO MOREIRA DA SILVA,PR,"Produção de programas de rádio, televisão ou vídeo",3000.0,2018
2215,APARECIDO MOREIRA DA SILVA,PR,Publicidade por carros de som,800.0,2018
2215,APARECIDO MOREIRA DA SILVA,PR,Publicidade por jornais e revistas,500.0,2018
2215,APARECIDO MOREIRA DA SILVA,PR,Publicidade por materiais impressos,5989.0,2018
2215,APARECIDO MOREIRA DA SILVA,PR,Serviços prestados por terceiros,8765.44,2018
2215,APARECIDO MOREIRA DA SILVA,PR,Serviços próprios prestados por terceiros,12000.0,2018
2217,RITA DE CASSIA ALVES,PR,Despesas com pessoal,14723.6,2018
2217,RITA DE CASSIA ALVES,PR,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",39.599999999999994,2018
2217,RITA DE CASSIA ALVES,PR,"Produção de programas de rádio, televisão ou vídeo",2000.0,2018
2217,RITA DE CASSIA ALVES,PR,Publicidade por materiais impressos,1450.0,2018
2217,RITA DE CASSIA ALVES,PR,Serviços prestados por terceiros,4800.0,2018
2220,ROBERTO HIDEO YAMAUCHI,PR,Criação e inclusão de páginas na internet,200.0,2018
2220,ROBERTO HIDEO YAMAUCHI,PR,Despesas com pessoal,96443.56,2018
2220,ROBERTO HIDEO YAMAUCHI,PR,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",77.5,2018
2220,ROBERTO HIDEO YAMAUCHI,PR,Publicidade por materiais impressos,3252.0,2018
2221,VALDEMAR ROSENDO MARQUES,PR,Alimentação,40.0,2018
2221,VALDEMAR ROSENDO MARQUES,PR,Atividades de militância e mobilização de rua,30380.0,2018
2221,VALDEMAR ROSENDO MARQUES,PR,Cessão ou locação de veículos,6000.0,2018
2221,VALDEMAR ROSENDO MARQUES,PR,Combustíveis e lubrificantes,100.0,2018
2221,VALDEMAR ROSENDO MARQUES,PR,"Produção de programas de rádio, televisão ou vídeo",4980.0,2018
2221,VALDEMAR ROSENDO MARQUES,PR,Serviços prestados por terceiros,8500.0,2018
2222,FRANCISCO EVERARDO OLIVEIRA SILVA,PR,Cessão ou locação de veículos,3095.0,2018
2222,FRANCISCO EVERARDO OLIVEIRA SILVA,PR,Combustíveis e lubrificantes,1421.4099999999999,2018
2222,FRANCISCO EVERARDO OLIVEIRA SILVA,PR,Correspondências e despesas postais,4819.700000000001,2018
2222,FRANCISCO EVERARDO OLIVEIRA SILVA,PR,Despesas com pessoal,44958.0,2018
2222,FRANCISCO EVERARDO OLIVEIRA SILVA,PR,Despesas com transporte ou deslocamento,355.5,2018
2222,FRANCISCO EVERARDO OLIVEIRA SILVA,PR,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",115.4,2018
2222,FRANCISCO EVERARDO OLIVEIRA SILVA,PR,"Produção de programas de rádio, televisão ou vídeo",172000.0,2018
2222,FRANCISCO EVERARDO OLIVEIRA SILVA,PR,Publicidade por adesivos,30438.0,2018
2222,FRANCISCO EVERARDO OLIVEIRA SILVA,PR,Publicidade por materiais impressos,18676.0,2018
2222,FRANCISCO EVERARDO OLIVEIRA SILVA,PR,Serviços prestados por terceiros,900540.0,2018
2223,NELSON DOS SANTOS FERRAZ,PR,Serviços prestados por terceiros,3000.0,2018
2224,PAULO DARIO BAUERMEISTER,PR,Despesas com pessoal,16382.5,2018
2224,PAULO DARIO BAUERMEISTER,PR,Diversas a especificar,13600.0,2018
2224,PAULO DARIO BAUERMEISTER,PR,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",70.0,2018
2224,PAULO DARIO BAUERMEISTER,PR,Locação/cessão de bens imóveis,20000.0,2018
2224,PAULO DARIO BAUERMEISTER,PR,Publicidade por jornais e revistas,300.0,2018
2224,PAULO DARIO BAUERMEISTER,PR,Publicidade por materiais impressos,4400.0,2018
2224,PAULO DARIO BAUERMEISTER,PR,Serviços prestados por terceiros,6000.0,2018
2225,GIOMARIO MANDES CARNEIRO,PR,Alimentação,4924.0,2018
2225,GIOMARIO MANDES CARNEIRO,PR,Atividades de militância e mobilização de rua,23114.29,2018
2225,GIOMARIO MANDES CARNEIRO,PR,Cessão ou locação de veículos,1801.67,2018
2225,GIOMARIO MANDES CARNEIRO,PR,Combustíveis e lubrificantes,7533.0599999999995,2018
2225,GIOMARIO MANDES CARNEIRO,PR,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",66.35,2018
2225,GIOMARIO MANDES CARNEIRO,PR,Publicidade por adesivos,4524.2,2018
2225,GIOMARIO MANDES CARNEIRO,PR,Publicidade por materiais impressos,9708.0,2018
2225,GIOMARIO MANDES CARNEIRO,PR,Serviços prestados por terceiros,10000.0,2018
2226,JOSÉ PEDRO CORNÉLIO,PR,Cessão ou locação de veículos,3000.0,2018
2226,JOSÉ PEDRO CORNÉLIO,PR,Combustíveis e lubrificantes,3400.0,2018
2226,JOSÉ PEDRO CORNÉLIO,PR,Despesas com pessoal,83000.0,2018
2226,JOSÉ PEDRO CORNÉLIO,PR,Diversas a especificar,2000.0,2018
2226,JOSÉ PEDRO CORNÉLIO,PR,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",78.0,2018
2226,JOSÉ PEDRO CORNÉLIO,PR,Locação/cessão de bens imóveis,2500.0,2018
2226,JOSÉ PEDRO CORNÉLIO,PR,Serviços prestados por terceiros,6000.0,2018
2227,DAMIÃO FRANCO DE SOUZA,PR,Atividades de militância e mobilização de rua,64882.0,2018
2227,DAMIÃO FRANCO DE SOUZA,PR,Cessão ou locação de veículos,2266.6,2018
2227,DAMIÃO FRANCO DE SOUZA,PR,Combustíveis e lubrificantes,2005.85,2018
2227,DAMIÃO FRANCO DE SOUZA,PR,Despesas com transporte ou deslocamento,12000.0,2018
2227,DAMIÃO FRANCO DE SOUZA,PR,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",225.1,2018
2227,DAMIÃO FRANCO DE SOUZA,PR,"Produção de jingles, vinhetas e slogans",600.0,2018
2227,DAMIÃO FRANCO DE SOUZA,PR,Publicidade por adesivos,1087.65,2018
2227,DAMIÃO FRANCO DE SOUZA,PR,Publicidade por carros de som,412.35,2018
2227,DAMIÃO FRANCO DE SOUZA,PR,Publicidade por materiais impressos,22055.0,2018
2227,DAMIÃO FRANCO DE SOUZA,PR,Serviços prestados por terceiros,7000.0,2018
2230,NADIR TAVARES ALBERTO,PR,Combustíveis e lubrificantes,536.1,2018
2230,NADIR TAVARES ALBERTO,PR,Correspondências e despesas postais,1925.65,2018
2230,NADIR TAVARES ALBERTO,PR,Despesa com Impulsionamento de Conteúdos,900.0,2018
2230,NADIR TAVARES ALBERTO,PR,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",48.599999999999994,2018
2230,NADIR TAVARES ALBERTO,PR,Materiais de expediente,894.3,2018
2230,NADIR TAVARES ALBERTO,PR,Publicidade por jornais e revistas,3250.0,2018
2230,NADIR TAVARES ALBERTO,PR,Publicidade por materiais impressos,5720.0,2018
2230,NADIR TAVARES ALBERTO,PR,Serviços prestados por terceiros,30400.0,2018
2230,NADIR TAVARES ALBERTO,PR,Serviços próprios prestados por terceiros,6030.0,2018
2232,DAVID MONTEIRO DE MELLO,PR,Combustíveis e lubrificantes,1790.72,2018
2232,DAVID MONTEIRO DE MELLO,PR,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",45.25,2018
2232,DAVID MONTEIRO DE MELLO,PR,"Produção de jingles, vinhetas e slogans",6500.0,2018
2232,DAVID MONTEIRO DE MELLO,PR,Publicidade por jornais e revistas,3600.0,2018
2232,DAVID MONTEIRO DE MELLO,PR,Reembolsos de gastos realizados por eleitores,700.0,2018
2232,DAVID MONTEIRO DE MELLO,PR,Serviços prestados por terceiros,36459.9,2018
2233,PAULO ROBERTO FREIRE DA COSTA,PR,Cessão ou locação de veículos,25000.0,2018
2233,PAULO ROBERTO FREIRE DA COSTA,PR,Combustíveis e lubrificantes,1585.81,2018
2233,PAULO ROBERTO FREIRE DA COSTA,PR,Despesa com Impulsionamento de Conteúdos,10095.0,2018
2233,PAULO ROBERTO FREIRE DA COSTA,PR,Despesas com pessoal,1158826.6,2018
2233,PAULO ROBERTO FREIRE DA COSTA,PR,Despesas com transporte ou deslocamento,178000.0,2018
2233,PAULO ROBERTO FREIRE DA COSTA,PR,Doações financeiras a outros candidatos/partidos,36000.0,2018
2233,PAULO ROBERTO FREIRE DA COSTA,PR,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",6774.53,2018
2233,PAULO ROBERTO FREIRE DA COSTA,PR,Locação/cessão de bens imóveis,30000.0,2018
2233,PAULO ROBERTO FREIRE DA COSTA,PR,Materiais de expediente,1508.9,2018
2233,PAULO ROBERTO FREIRE DA COSTA,PR,Publicidade por adesivos,102580.0,2018
2233,PAULO ROBERTO FREIRE DA COSTA,PR,Publicidade por jornais e revistas,1000.0,2018
2233,PAULO ROBERTO FREIRE DA COSTA,PR,Publicidade por materiais impressos,416731.0,2018
2233,PAULO ROBERTO FREIRE DA COSTA,PR,Serviços prestados por terceiros,110000.0,2018
2234,ROGERIO MONTEIRO BARBOSA,PR,Alimentação,5906.0,2018
2234,ROGERIO MONTEIRO BARBOSA,PR,Atividades de militância e mobilização de rua,31046.64,2018
2234,ROGERIO MONTEIRO BARBOSA,PR,Combustíveis e lubrificantes,11532.46,2018
2234,ROGERIO MONTEIRO BARBOSA,PR,Despesa com Impulsionamento de Conteúdos,250.0,2018
2234,ROGERIO MONTEIRO BARBOSA,PR,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",334.95,2018
2234,ROGERIO MONTEIRO BARBOSA,PR,"Produção de jingles, vinhetas e slogans",1000.0,2018
2234,ROGERIO MONTEIRO BARBOSA,PR,Publicidade por adesivos,1631.0,2018
2234,ROGERIO MONTEIRO BARBOSA,PR,Publicidade por jornais e revistas,431.0,2018
2234,ROGERIO MONTEIRO BARBOSA,PR,Publicidade por materiais impressos,1874.0,2018
2234,ROGERIO MONTEIRO BARBOSA,PR,Serviços prestados por terceiros,95993.95,2018
2235,DANIEL DE ALENCAR SILVA,PR,Combustíveis e lubrificantes,4958.32,2018
2235,DANIEL DE ALENCAR SILVA,PR,Criação e inclusão de páginas na internet,612.0,2018
2235,DANIEL DE ALENCAR SILVA,PR,Despesas com pessoal,31750.0,2018
2235,DANIEL DE ALENCAR SILVA,PR,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",33.76,2018
2235,DANIEL DE ALENCAR SILVA,PR,Serviços próprios prestados por terceiros,2066.0,2018
2240,KATIA DA SILVA SASTRE,PR,Alimentação,5430.599999999999,2018
2240,KATIA DA SILVA SASTRE,PR,Cessão ou locação de veículos,13000.0,2018
2240,KATIA DA SILVA SASTRE,PR,Combustíveis e lubrificantes,9004.92,2018
2240,KATIA DA SILVA SASTRE,PR,Correspondências e despesas postais,2685.1,2018
2240,KATIA DA SILVA SASTRE,PR,Despesa com Impulsionamento de Conteúdos,5000.0,2018
2240,KATIA DA SILVA SASTRE,PR,Despesas com pessoal,99894.0,2018
2240,KATIA DA SILVA SASTRE,PR,Despesas com transporte ou deslocamento,23221.4,2018
2240,KATIA DA SILVA SASTRE,PR,Doações financeiras a outros candidatos/partidos,30000.0,2018
2240,KATIA DA SILVA SASTRE,PR,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",324.7,2018
2240,KATIA DA SILVA SASTRE,PR,Materiais de expediente,144.0,2018
2240,KATIA DA SILVA SASTRE,PR,"Produção de programas de rádio, televisão ou vídeo",196600.0,2018
2240,KATIA DA SILVA SASTRE,PR,Publicidade por adesivos,1836.0,2018
2240,KATIA DA SILVA SASTRE,PR,Publicidade por materiais impressos,28205.0,2018
2240,KATIA DA SILVA SASTRE,PR,Serviços prestados por terceiros,651000.0,2018
2242,LUZIA SEFORA DA SILVA,PR,#NULO,0.0,2018
2244,LUIZ CARLOS MOTTA,PR,Alimentação,2400.0,2018
2244,LUIZ CARLOS MOTTA,PR,Cessão ou locação de veículos,13500.0,2018
2244,LUIZ CARLOS MOTTA,PR,Combustíveis e lubrificantes,4704.72,2018
2244,LUIZ CARLOS MOTTA,PR,Correspondências e despesas postais,47693.21,2018
2244,LUIZ CARLOS MOTTA,PR,Despesa com Impulsionamento de Conteúdos,500.0,2018
2244,LUIZ CARLOS MOTTA,PR,Despesas com Hospedagem,12800.0,2018
2244,LUIZ CARLOS MOTTA,PR,Despesas com pessoal,752040.0,2018
2244,LUIZ CARLOS MOTTA,PR,Despesas com transporte ou deslocamento,8750.0,2018
2244,LUIZ CARLOS MOTTA,PR,Diversas a especificar,73245.0,2018
2244,LUIZ CARLOS MOTTA,PR,Doações financeiras a outros candidatos/partidos,450000.0,2018
2244,LUIZ CARLOS MOTTA,PR,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",1953.8,2018
2244,LUIZ CARLOS MOTTA,PR,Locação/cessão de bens imóveis,4700.0,2018
2244,LUIZ CARLOS MOTTA,PR,Publicidade por adesivos,29611.25,2018
2244,LUIZ CARLOS MOTTA,PR,Publicidade por jornais e revistas,12038.75,2018
2244,LUIZ CARLOS MOTTA,PR,Publicidade por materiais impressos,379239.75,2018
2244,LUIZ CARLOS MOTTA,PR,Serviços prestados por terceiros,36000.0,2018
2244,LUIZ CARLOS MOTTA,PR,Água,104.56,2018
2245,JOSÉ APARECIDO DE LIRA,PR,Alimentação,16184.96,2018
2245,JOSÉ APARECIDO DE LIRA,PR,Atividades de militância e mobilização de rua,445412.8,2018
2245,JOSÉ APARECIDO DE LIRA,PR,Cessão ou locação de veículos,61310.0,2018
2245,JOSÉ APARECIDO DE LIRA,PR,Combustíveis e lubrificantes,48159.29,2018
