NR_CANDIDATO,NM_CANDIDATO,NM_URNA_CANDIDATO,SG_PARTIDO,NM_PARTIDO,DS_GENERO,DT_NASCIMENTO,DS_COR_RACA,DS_GRAU_INSTRUCAO,DS_OCUPACAO,DS_SIT_TOT_TURNO,DS_SITUACAO_CANDIDATURA,ANO
1678,ANTÔNIO FERREIRA DE BARROS,ANTÔNIO MACAPÁ,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,MASCULINO,28/09/1980,INDÍGENA,ENSINO MÉDIO COMPLETO,TRABALHADOR METALÚRGICO E SIDERÚRGICO,NÃO ELEITO,APTO,2018
1554,DANIEL VERÍSSIMO DOS SANTOS,DANIEL VERÍSSIMO,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,MASCULINO,21/02/1985,PARDA,ENSINO MÉDIO COMPLETO,TRABALHADOR DE FABRICAÇÃO DE PRODUTOS DE BORRACHA E PLÁSTICO,SUPLENTE,APTO,2018
1981,RICARDO SOUZA DOS SANTOS,PASTOR RICARDO,PODE,PODEMOS,MASCULINO,14/06/1975,PRETA,ENSINO MÉDIO COMPLETO,SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA,SUPLENTE,APTO,2018
2745,LUIZ SÉRGIO DE SOUZA,TENENTE SÉRGIO,DC,DEMOCRACIA CRISTÃ,MASCULINO,28/02/1957,BRANCA,SUPERIOR COMPLETO,MILITAR REFORMADO,NÃO ELEITO,INAPTO,2018
4319,VANDIR NATAL CASAGRANDE,VANDIR,PV,PARTIDO VERDE,MASCULINO,02/01/1949,BRANCA,SUPERIOR COMPLETO,SERVIDOR PÚBLICO CIVIL APOSENTADO,SUPLENTE,APTO,2018
2860,JOSÉ WALTER DE SOUZA,JOSE WALTER,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,MASCULINO,18/12/1942,PARDA,SUPERIOR INCOMPLETO,SERVIDOR PÚBLICO CIVIL APOSENTADO,NÃO ELEITO,INAPTO,2018
2873,REINALDO CASTILHO PEDROSO,REINALDO PEDROSO,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,MASCULINO,21/03/1962,BRANCA,SUPERIOR COMPLETO,APOSENTADO (EXCETO SERVIDOR PÚBLICO),#NULO#,INAPTO,2018
7731,NELSON BENTO,NELSON BENTO,SOLIDARIEDADE,SOLIDARIEDADE,MASCULINO,23/04/1946,PARDA,SUPERIOR COMPLETO,APOSENTADO (EXCETO SERVIDOR PÚBLICO),SUPLENTE,APTO,2018
5458,LUIZ ROBERTO COPATI,COPATI,PPL,PARTIDO PÁTRIA LIVRE,MASCULINO,15/04/1958,BRANCA,SUPERIOR COMPLETO,APOSENTADO (EXCETO SERVIDOR PÚBLICO),NÃO ELEITO,APTO,2018
1081,IONE MELO MACHADO ANANIAS,PROFESSORA IONE ANANIAS,PRB,PARTIDO REPUBLICANO BRASILEIRO,FEMININO,18/01/1965,BRANCA,SUPERIOR COMPLETO,APOSENTADO (EXCETO SERVIDOR PÚBLICO),SUPLENTE,APTO,2018
4384,MARIA DO CARMO SILVA,CARMINHA,PV,PARTIDO VERDE,FEMININO,26/10/1939,BRANCA,ENSINO MÉDIO COMPLETO,APOSENTADO (EXCETO SERVIDOR PÚBLICO),SUPLENTE,APTO,2018
4532,BRUNO MODESTO DOS SANTOS,BRUNO ,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,MASCULINO,24/04/1992,BRANCA,SUPERIOR INCOMPLETO,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",SUPLENTE,APTO,2018
5006,RENATO BENEDUCI ASSAD,RENATO ASSAD,PSOL,PARTIDO SOCIALISMO E LIBERDADE,MASCULINO,03/10/1992,BRANCA,SUPERIOR INCOMPLETO,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",SUPLENTE,APTO,2018
1822,PATRICIA SILVA ZANELLA,PATRICIA ZANELLA,REDE,REDE SUSTENTABILIDADE,FEMININO,05/05/1996,PARDA,SUPERIOR COMPLETO,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",NÃO ELEITO,APTO,2018
3600,ANTONIO CARLOS  FERNANDES DE LIMA JUNIOR,ANTONIO CARLOS FERNANDES,PTC,PARTIDO TRABALHISTA CRISTÃO,MASCULINO,19/11/1954,PARDA,ENSINO MÉDIO COMPLETO,OUTROS,#NULO#,INAPTO,2018
2251,JOSÉ ARAUJO SILVA,CHINA,PR,PARTIDO DA REPÚBLICA,MASCULINO,06/04/1938,PARDA,ENSINO MÉDIO COMPLETO,OUTROS,SUPLENTE,APTO,2018
1502,DAMIAO ANTONIO DA SILVA,GAROTINHO,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,MASCULINO,02/08/1956,PARDA,ENSINO MÉDIO COMPLETO,OUTROS,SUPLENTE,APTO,2018
5166,ROBSON LIEBETANZ DZELVE CALABIANQUI JUNIOR,FIUNHA,PATRIOTA,PATRIOTA,MASCULINO,28/08/1996,BRANCA,ENSINO MÉDIO COMPLETO,OUTROS,NÃO ELEITO,APTO,2018
7072,ANTONIO JOSE ONOFRE DE MELO,MELO VOADOR,AVANTE,AVANTE,MASCULINO,12/04/1946,PARDA,SUPERIOR COMPLETO,OUTROS,NÃO ELEITO,APTO,2018
4440,ALEXANDRE ALVES TENORIO DOS SANTOS,MC BARRIGA,PRP,PARTIDO REPUBLICANO PROGRESSISTA,MASCULINO,31/05/1977,BRANCA,ENSINO MÉDIO COMPLETO,OUTROS,NÃO ELEITO,APTO,2018
5421,CLAUDIO JOSÉ DE ANDRADE,CLAUDIO ANDRADE,PPL,PARTIDO PÁTRIA LIVRE,MASCULINO,21/03/1959,BRANCA,SUPERIOR COMPLETO,OUTROS,NÃO ELEITO,APTO,2018
4352,CASSIO TOLEDO PULLIN MIRANDA,CASSIO TOLEDO,PV,PARTIDO VERDE,MASCULINO,04/10/1963,BRANCA,SUPERIOR COMPLETO,OUTROS,SUPLENTE,APTO,2018
5538,MAURÍCIO JOSÉ LEMOS FREIRE,DELEGADO MAURÍCIO FREIRE,PSD,PARTIDO SOCIAL DEMOCRÁTICO,MASCULINO,09/11/1955,BRANCA,SUPERIOR COMPLETO,OUTROS,SUPLENTE,APTO,2018
9016,SILVIO BARBOSA LOPES FILHO,SILVIO LOPES,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,MASCULINO,05/11/1962,BRANCA,ENSINO MÉDIO COMPLETO,OUTROS,NÃO ELEITO,APTO,2018
4565,JOSÉ RUBENS NAZELLO DE ALVARENGA TRIPOLI,RUBENS TRIPOLI,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,MASCULINO,25/06/1957,BRANCA,ENSINO MÉDIO COMPLETO,OUTROS,SUPLENTE,APTO,2018
1507,ANTONIO RAIMUNDO MATIAS DOS SANTOS,CEARÁ,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,MASCULINO,18/09/1967,PARDA,ENSINO MÉDIO COMPLETO,OUTROS,SUPLENTE,APTO,2018
7093,DURVAL PARREIRA NETO,DURVAL PARREIRA,AVANTE,AVANTE,MASCULINO,05/09/1968,BRANCA,ENSINO MÉDIO COMPLETO,OUTROS,NÃO ELEITO,APTO,2018
1598,EDEGAR DE OLIVEIRA ÁVILA,EDGAR DO TURISMO,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,MASCULINO,05/01/1966,BRANCA,ENSINO MÉDIO COMPLETO,OUTROS,SUPLENTE,APTO,2018
1776,OSMAR BERNARDES JUNIOR,OSMAR BERNARDES JUNIOR,PSL,PARTIDO SOCIAL LIBERAL,MASCULINO,27/07/1991,BRANCA,SUPERIOR COMPLETO,OUTROS,SUPLENTE,APTO,2018
9063,ADRIANO SANTOS PEREIRA,ADRIANO PEREIRA,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,MASCULINO,17/11/1978,BRANCA,SUPERIOR COMPLETO,OUTROS,NÃO ELEITO,APTO,2018
7058,CLESON ALVES DE SOUSA,CLESON ALVES,AVANTE,AVANTE,MASCULINO,23/10/1976,BRANCA,SUPERIOR COMPLETO,OUTROS,NÃO ELEITO,APTO,2018
4435,MOACIR LUIS SILVA DE OLIVEIRA,PR. MOACIR LUIS,PRP,PARTIDO REPUBLICANO PROGRESSISTA,MASCULINO,25/08/1962,BRANCA,SUPERIOR COMPLETO,OUTROS,NÃO ELEITO,APTO,2018
3617,ANDRE JORGE MARUJO,MARUJO,PTC,PARTIDO TRABALHISTA CRISTÃO,MASCULINO,03/11/1986,BRANCA,ENSINO MÉDIO COMPLETO,OUTROS,#NULO#,INAPTO,2018
1347,ALEX OLIVEIRA DA SILVA,ALEX ALLOS,PT,PARTIDO DOS TRABALHADORES,MASCULINO,28/10/1971,BRANCA,ENSINO MÉDIO COMPLETO,OUTROS,SUPLENTE,APTO,2018
3633,ADALTO DAS DORES LIMA,PASTOR ADALTO,PTC,PARTIDO TRABALHISTA CRISTÃO,MASCULINO,22/09/1960,PRETA,ENSINO MÉDIO COMPLETO,OUTROS,NÃO ELEITO,APTO,2018
1308,LAEDISON DOS SANTOS,LAEDISON SANTOS,PT,PARTIDO DOS TRABALHADORES,MASCULINO,12/08/1966,PRETA,SUPERIOR COMPLETO,OUTROS,NÃO ELEITO,INAPTO,2018
7045,EVANDRO DE SOUZA SERRÃO,SERRÃO,AVANTE,AVANTE,MASCULINO,28/06/1973,BRANCA,SUPERIOR INCOMPLETO,OUTROS,NÃO ELEITO,APTO,2018
7032,SERGIO INÊS GONÇALVES,SÉRGIO GONÇALVES,AVANTE,AVANTE,MASCULINO,11/10/1967,BRANCA,SUPERIOR INCOMPLETO,OUTROS,NÃO ELEITO,APTO,2018
2959,PEDRO LUIZ PIMENTEL PEREIRA,PEDRO PEREIRA,PCO,PARTIDO DA CAUSA OPERÁRIA,MASCULINO,13/09/1990,BRANCA,SUPERIOR INCOMPLETO,OUTROS,NÃO ELEITO,INAPTO,2018
3612,JOSIAS DA SILVA,JOSIAS MIM,PTC,PARTIDO TRABALHISTA CRISTÃO,MASCULINO,03/01/1972,BRANCA,SUPERIOR INCOMPLETO,OUTROS,NÃO ELEITO,INAPTO,2018
3336,TIAGO APARECIDO SILVA ROCHA,TIAGO ROCHA,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,MASCULINO,12/10/1988,PRETA,SUPERIOR INCOMPLETO,OUTROS,NÃO ELEITO,APTO,2018
4023,JOSÉ MARCELO MOTA,MARCELO MOTA,PSB,PARTIDO SOCIALISTA BRASILEIRO,MASCULINO,23/09/1979,PRETA,SUPERIOR INCOMPLETO,OUTROS,SUPLENTE,APTO,2018
7760,ANTONIO MARMO FOGAÇA,MARMO FOGAÇA,SOLIDARIEDADE,SOLIDARIEDADE,MASCULINO,09/01/1966,BRANCA,ENSINO FUNDAMENTAL COMPLETO,OUTROS,SUPLENTE,APTO,2018
3601,AFONSO TIMOTEO DE SOUZA,AFONSO TIMOTEO,PTC,PARTIDO TRABALHISTA CRISTÃO,MASCULINO,20/10/1958,BRANCA,ENSINO FUNDAMENTAL COMPLETO,OUTROS,NÃO ELEITO,INAPTO,2018
1992,GABRIEL SOUZA DE JESUS,GABRIEL JESUS,PODE,PODEMOS,MASCULINO,14/05/1992,PARDA,ENSINO FUNDAMENTAL INCOMPLETO,OUTROS,SUPLENTE,APTO,2018
3517,MARCELO DOS SANTOS ALVES,PR MARCELO FOGO N CHICO TRIPA,PMB,PARTIDO DA MULHER BRASILEIRA,MASCULINO,18/10/1973,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO,OUTROS,SUPLENTE,APTO,2018
3660,CLAUDIA DE JESUS DE SOUZA,CLAUDIA SOUZA,PTC,PARTIDO TRABALHISTA CRISTÃO,FEMININO,03/04/1965,PARDA,ENSINO MÉDIO COMPLETO,OUTROS,NÃO ELEITO,APTO,2018
4505,VANESSA PEREIRA DUTRA,VANESSA PERREIRA DUTRA,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,FEMININO,19/08/1977,BRANCA,SUPERIOR COMPLETO,OUTROS,SUPLENTE,APTO,2018
1963,LEIA SOARES DOS SANTOS,LÉIAS SOARES,PODE,PODEMOS,FEMININO,01/08/1979,PARDA,ENSINO MÉDIO COMPLETO,OUTROS,SUPLENTE,APTO,2018
1084,RENATA BANHARA PEIXOTO MARCONDES,RENATA BANHARA,PRB,PARTIDO REPUBLICANO BRASILEIRO,FEMININO,08/05/1975,BRANCA,ENSINO MÉDIO COMPLETO,OUTROS,SUPLENTE,APTO,2018
4014,ADRIANA VIEIRA MENDES NALINE,ADRIANA,PSB,PARTIDO SOCIALISTA BRASILEIRO,FEMININO,07/03/1980,BRANCA,ENSINO MÉDIO COMPLETO,OUTROS,#NULO#,INAPTO,2018
5499,SONIA HIPÓLITA DE SOUZA SAWAZKI,PROFESSORA SÔNIA,PPL,PARTIDO PÁTRIA LIVRE,FEMININO,01/06/1957,PARDA,SUPERIOR COMPLETO,OUTROS,NÃO ELEITO,APTO,2018
3606,ANDREIA LETICIA DE SOUZA,ANDREIA LETICIA,PTC,PARTIDO TRABALHISTA CRISTÃO,FEMININO,16/08/1973,BRANCA,ENSINO MÉDIO COMPLETO,OUTROS,NÃO ELEITO,INAPTO,2018
1331,SETIMA MARIA VIEIRA DE ARAUJO,SETIMA ARAUJO,PT,PARTIDO DOS TRABALHADORES,FEMININO,24/05/1966,PARDA,SUPERIOR COMPLETO,OUTROS,SUPLENTE,APTO,2018
4047,DAIANE DO NASCIMENTO ARAUJO,DAIANE ARAUJO,PSB,PARTIDO SOCIALISTA BRASILEIRO,FEMININO,02/09/1958,BRANCA,ENSINO MÉDIO COMPLETO,OUTROS,#NULO#,INAPTO,2018
1787,LUCIANE MOREIRA DE SOUZA,LUCIANE MATA HARI,PSL,PARTIDO SOCIAL LIBERAL,FEMININO,13/01/1973,BRANCA,SUPERIOR COMPLETO,OUTROS,SUPLENTE,APTO,2018
1028,ANA KARIN DIAS DE ALMEIDA ANDRADE,ANA KARIN,PRB,PARTIDO REPUBLICANO BRASILEIRO,FEMININO,26/12/1966,BRANCA,SUPERIOR COMPLETO,OUTROS,SUPLENTE,APTO,2018
1314,MARINALVA GONÇALVES DE BRITO,MARINALVA BRITO,PT,PARTIDO DOS TRABALHADORES,FEMININO,10/12/1962,PARDA,ENSINO FUNDAMENTAL COMPLETO,OUTROS,SUPLENTE,APTO,2018
1243,TERESINHA DE JESUS BALDINO,TERESINHA SINDIREFEIÇÕES,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,FEMININO,03/07/1960,BRANCA,ENSINO FUNDAMENTAL COMPLETO,OUTROS,SUPLENTE,APTO,2018
1759,ARIADNE FABIANA RODRIGUES ALVARENGA,ARIADNE ALVARENGA,PSL,PARTIDO SOCIAL LIBERAL,FEMININO,05/01/1981,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO,OUTROS,SUPLENTE,APTO,2018
4056,CLÁUDIO DA SILVEIRA FARIA,ENGENHEIRO CLÁUDIO,PSB,PARTIDO SOCIALISTA BRASILEIRO,MASCULINO,10/12/1969,BRANCA,SUPERIOR COMPLETO,ENGENHEIRO,SUPLENTE,APTO,2018
5050,IVAN VALENTE,IVAN VALENTE,PSOL,PARTIDO SOCIALISMO E LIBERDADE,MASCULINO,05/07/1946,BRANCA,SUPERIOR COMPLETO,ENGENHEIRO,ELEITO POR QP,APTO,2018
1898,MARIA EDUARDA CÚRIO ALCÂNTARA E SILVA,DUDA ALCÂNTARA,REDE,REDE SUSTENTABILIDADE,FEMININO,04/07/1989,BRANCA,SUPERIOR COMPLETO,ARQUITETO,NÃO ELEITO,APTO,2018
1764,ROGER LIN,DR ROGER LIN,PSL,PARTIDO SOCIAL LIBERAL,MASCULINO,02/02/1951,AMARELA,SUPERIOR COMPLETO,MÉDICO,SUPLENTE,APTO,2018
5003,ARIOVALDO HAUCK DA SILVA,DR ARI HAUCK,PSOL,PARTIDO SOCIALISMO E LIBERDADE,MASCULINO,29/10/1950,BRANCA,SUPERIOR COMPLETO,MÉDICO,SUPLENTE,APTO,2018
5400,JORGE ALVES DE ALMEIDA VENANCIO,DR JORGE VENANCIO,PPL,PARTIDO PÁTRIA LIVRE,MASCULINO,13/05/1951,BRANCA,SUPERIOR COMPLETO,MÉDICO,NÃO ELEITO,APTO,2018
5555,ELEUSES VIEIRA DE PAIVA,DR. ELEUSES PAIVA,PSD,PARTIDO SOCIAL DEMOCRÁTICO,MASCULINO,13/06/1953,BRANCA,SUPERIOR COMPLETO,MÉDICO,SUPLENTE,APTO,2018
1069,ROBERTO MIGUEL REY JUNIOR,DR. REY (DR. HOLLYWOOD),PRB,PARTIDO REPUBLICANO BRASILEIRO,MASCULINO,01/10/1961,BRANCA,SUPERIOR COMPLETO,MÉDICO,SUPLENTE,APTO,2018
4316,FERNANDO TENÓRIO DI SCHIAVI,DR. FERNANDO,PV,PARTIDO VERDE,MASCULINO,21/08/1972,BRANCA,SUPERIOR COMPLETO,MÉDICO,SUPLENTE,APTO,2018
1223,MARIO SERGIO TASSINARI,DR MARIO TASSINARI,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,MASCULINO,10/01/1959,BRANCA,SUPERIOR COMPLETO,MÉDICO,SUPLENTE,APTO,2018
1411,PAULO JORGE VALENTIM,PAULO VALENTIM,PTB,PARTIDO TRABALHISTA BRASILEIRO,MASCULINO,31/03/1967,BRANCA,SUPERIOR COMPLETO,MÉDICO,SUPLENTE,APTO,2018
2728,LUCIANA BOARETTO DOS SANTOS,LUCIANA BOARETTO,DC,DEMOCRACIA CRISTÃ,FEMININO,11/03/1970,BRANCA,SUPERIOR COMPLETO,VETERINÁRIO,NÃO ELEITO,APTO,2018
2827,PAULO RICARDO SIMONAGIO,PAULO SIMONAGIO,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,MASCULINO,12/01/1970,BRANCA,SUPERIOR COMPLETO,ODONTÓLOGO,NÃO ELEITO,APTO,2018
7751,FERNANDO DOS SANTOS COELHO,FERNANDO COELHO-CIR. DENTISTA,SOLIDARIEDADE,SOLIDARIEDADE,MASCULINO,21/10/1967,BRANCA,SUPERIOR COMPLETO,ODONTÓLOGO,SUPLENTE,APTO,2018
4461,SERGIO LUIZ PIMENTEL LEVY,SERGIO LEVY,PRP,PARTIDO REPUBLICANO PROGRESSISTA,MASCULINO,03/02/1960,BRANCA,SUPERIOR COMPLETO,ECONOMISTA,NÃO ELEITO,APTO,2018
4511,JOSÉ ALCIDES FANECO,FANECO,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,MASCULINO,17/11/1948,BRANCA,SUPERIOR COMPLETO,ECONOMISTA,#NULO#,INAPTO,2018
7749,KARIUM DE ALMEIDA BRIZOLLA,BRIZOLLA,SOLIDARIEDADE,SOLIDARIEDADE,MASCULINO,26/04/1963,BRANCA,SUPERIOR COMPLETO,CONTADOR,SUPLENTE,APTO,2018
4549,JULIA ROSA DA CRUZ,JULIA ROSA DA CRUZ,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,FEMININO,03/08/1954,BRANCA,SUPERIOR COMPLETO,CONTADOR,SUPLENTE,APTO,2018
3090,THIAGO SATURNINO BARBOSA BELLO,THIAGO BELLO,NOVO,PARTIDO NOVO,MASCULINO,01/07/1987,PARDA,SUPERIOR COMPLETO,ADMINISTRADOR,SUPLENTE,APTO,2018
1066,GUILHERME AUGUSTO SANCHES RIBEIRO,GUILHERME RIBEIRO,PRB,PARTIDO REPUBLICANO BRASILEIRO,MASCULINO,22/08/1983,BRANCA,SUPERIOR COMPLETO,ADMINISTRADOR,SUPLENTE,APTO,2018
1038,GABRIEL ROCHA KANNER,GABRIEL KANNER,PRB,PARTIDO REPUBLICANO BRASILEIRO,MASCULINO,08/04/1990,BRANCA,SUPERIOR COMPLETO,ADMINISTRADOR,SUPLENTE,APTO,2018
1881,JOÃO CARLOS NAVARRETE FILHO,JOÃO CARLOS NAVARRETE LOPEZ,REDE,REDE SUSTENTABILIDADE,MASCULINO,16/09/1981,BRANCA,SUPERIOR COMPLETO,ADMINISTRADOR,NÃO ELEITO,APTO,2018
1040,RICARDO MOLINA DIAS,RICARDO MOLINA,PRB,PARTIDO REPUBLICANO BRASILEIRO,MASCULINO,31/07/1977,BRANCA,SUPERIOR COMPLETO,ADMINISTRADOR,SUPLENTE,APTO,2018
3030,VINICIUS LAZZER POIT,VINICIUS POIT,NOVO,PARTIDO NOVO,MASCULINO,31/01/1986,BRANCA,SUPERIOR COMPLETO,ADMINISTRADOR,ELEITO POR QP,APTO,2018
4333,LUIZ CARLOS ROSSINI,ROSSINI,PV,PARTIDO VERDE,MASCULINO,02/07/1955,BRANCA,SUPERIOR COMPLETO,ADMINISTRADOR,SUPLENTE,APTO,2018
3023,MARCELO MARTINS CAMPOS,MARCELO CAMPOS,NOVO,PARTIDO NOVO,MASCULINO,27/08/1960,BRANCA,SUPERIOR COMPLETO,ADMINISTRADOR,SUPLENTE,APTO,2018
2303,HUMBERTO VIEIRA BARBOSA LAUDARES PEREIRA,HUMBERTO LAUDARES,PPS,PARTIDO POPULAR SOCIALISTA,MASCULINO,12/10/1979,BRANCA,SUPERIOR COMPLETO,ADMINISTRADOR,SUPLENTE,APTO,2018
3002,JONATHAN AYRES CASTELLANO,JONATHAN CASTELLANO,NOVO,PARTIDO NOVO,MASCULINO,13/10/1965,BRANCA,SUPERIOR INCOMPLETO,ADMINISTRADOR,SUPLENTE,APTO,2018
9055,ELIZABETE INACIO MACEDO,BHETINHA MACEDO,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,FEMININO,03/09/1978,BRANCA,SUPERIOR COMPLETO,ADMINISTRADOR,NÃO ELEITO,APTO,2018
1917,NELSON CHANG PYO HONG,NELSON HONG,PODE,PODEMOS,MASCULINO,21/06/1975,AMARELA,SUPERIOR COMPLETO,ADVOGADO,SUPLENTE,APTO,2018
5038,GLAUCO GIULIANO VICENTIN GOBBI,GLAUCO GOBBI,PSOL,PARTIDO SOCIALISMO E LIBERDADE,MASCULINO,18/03/1989,BRANCA,SUPERIOR COMPLETO,ADVOGADO,SUPLENTE,APTO,2018
1537,MARCO ANTONIO NOTARI,MARCO NOTARI,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,MASCULINO,08/04/1965,BRANCA,SUPERIOR COMPLETO,ADVOGADO,SUPLENTE,APTO,2018
9003,GILBERTO CAETANO DE FRANÇA,DR. GILBERTO FRANÇA,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,MASCULINO,01/07/1956,BRANCA,SUPERIOR COMPLETO,ADVOGADO,NÃO ELEITO,APTO,2018
1445,ARTHUR VIANA DA SILVA,ARTHUR ROLIM,PTB,PARTIDO TRABALHISTA BRASILEIRO,MASCULINO,25/03/1991,PARDA,SUPERIOR COMPLETO,ADVOGADO,SUPLENTE,APTO,2018
3364,WILSON ZEFERINO DA SILVA,DR WILSON O ADVOGADO DO POVO,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,MASCULINO,31/07/1977,BRANCA,SUPERIOR COMPLETO,ADVOGADO,NÃO ELEITO,INAPTO,2018
3131,LAÉRCIO BENKO LOPES,LAÉRCIO BENKO,PHS,PARTIDO HUMANISTA DA SOLIDARIEDADE,MASCULINO,25/03/1973,BRANCA,SUPERIOR COMPLETO,ADVOGADO,SUPLENTE,APTO,2018
3513,DANIEL PERPETUO MACEDO,DR DANIEL PERPETUO MACEDO,PMB,PARTIDO DA MULHER BRASILEIRA,MASCULINO,13/06/1981,BRANCA,SUPERIOR COMPLETO,ADVOGADO,SUPLENTE,APTO,2018
1705,CLESIO VOLDENEI DE OLIVEIRA ALMEIDA,SUBTENENTE,PSL,PARTIDO SOCIAL LIBERAL,MASCULINO,12/10/1964,BRANCA,SUPERIOR COMPLETO,ADVOGADO,SUPLENTE,APTO,2018
3365,EDSON MARTINS FERREIRA,SARGENTO MARTINS,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,MASCULINO,26/10/1974,BRANCA,SUPERIOR COMPLETO,ADVOGADO,NÃO ELEITO,APTO,2018
1010,MARCOS ANTONIO PEREIRA,MARCOS PEREIRA,PRB,PARTIDO REPUBLICANO BRASILEIRO,MASCULINO,04/04/1972,BRANCA,SUPERIOR COMPLETO,ADVOGADO,ELEITO POR QP,APTO,2018
5121,CLOVES ALVES DE SOUZA,DR CLOVES,PATRIOTA,PATRIOTA,MASCULINO,20/04/1960,PRETA,SUPERIOR COMPLETO,ADVOGADO,NÃO ELEITO,APTO,2018
3356,PATRÍCIA FREITAS LIMA,PATRICIA LIMA,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,FEMININO,08/04/1977,BRANCA,SUPERIOR COMPLETO,ADVOGADO,NÃO ELEITO,APTO,2018
9036,CAROLINE VALVERDE DE CAMARGO,CAROLINE VALVERDE,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,FEMININO,27/09/1980,BRANCA,SUPERIOR COMPLETO,ADVOGADO,NÃO ELEITO,APTO,2018
1503,CARLA CRISTINA MASSARO FLORES,CARLA FLORES,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,FEMININO,12/01/1976,BRANCA,SUPERIOR COMPLETO,ADVOGADO,SUPLENTE,APTO,2018
9086,CARLA ALESSANDRA RODRIGUES RUBIO,CARLA RUBIO,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,FEMININO,11/10/1975,BRANCA,SUPERIOR COMPLETO,ADVOGADO,NÃO ELEITO,APTO,2018
4455,RENATO NIVEO GUIMARÃES MESQUITA,RENATO MESQUITA,PRP,PARTIDO REPUBLICANO PROGRESSISTA,MASCULINO,23/12/1953,BRANCA,SUPERIOR COMPLETO,PSICÓLOGO,NÃO ELEITO,APTO,2018
1727,RICARDO AUGUSTO FELICIO,PROF. RICARDO FELICIO,PSL,PARTIDO SOCIAL LIBERAL,MASCULINO,27/05/1970,BRANCA,SUPERIOR COMPLETO,PROFESSOR DE ENSINO SUPERIOR,SUPLENTE,APTO,2018
4380,CLÓVIS DE OLIVEIRA MAITO,PROFESSOR CLÓVIS MAITO,PV,PARTIDO VERDE,MASCULINO,20/02/1963,BRANCA,SUPERIOR COMPLETO,PROFESSOR DE ENSINO SUPERIOR,SUPLENTE,APTO,2018
1354,ALEXANDRE ROCHA SANTOS PADILHA,ALEXANDRE PADILHA,PT,PARTIDO DOS TRABALHADORES,MASCULINO,14/09/1971,BRANCA,SUPERIOR COMPLETO,PROFESSOR DE ENSINO SUPERIOR,ELEITO POR QP,APTO,2018
1520,ANA PAULA RETUCI,ANA PAULA RETUCI,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,FEMININO,29/10/1984,BRANCA,SUPERIOR INCOMPLETO,PRODUTOR DE ESPETÁCULOS PÚBLICOS,SUPLENTE,APTO,2018
1808,WELLINGTON NOGUEIRA SANTOS JUNIOR,WELLINGTON NOGUEIRA,REDE,REDE SUSTENTABILIDADE,MASCULINO,22/11/1960,BRANCA,SUPERIOR COMPLETO,ATOR E DIRETOR DE ESPETÁCULOS PÚBLICOS,NÃO ELEITO,APTO,2018
5199,VANILDA APARECIDA BUENO BORDIERI POLI,CANTORA VANILDA BORDIERI,PATRIOTA,PATRIOTA,FEMININO,09/10/1973,BRANCA,ENSINO MÉDIO INCOMPLETO,CANTOR E COMPOSITOR,NÃO ELEITO,APTO,2018
