NR_CANDIDATO,NM_CANDIDATO,SG_PARTIDO,DS_ORIGEM_RECEITA,DS_FONTE_RECEITA,VR_TOTAL,ANO
1406,JOARLEY MOISES ALVES DOS SANTOS,PTB,Recursos de partido político,FUNDO ESPECIAL,15000.0,2022
1406,JOARLEY MOISES ALVES DOS SANTOS,PTB,Rendimentos de aplicações financeiras,FUNDO ESPECIAL,142.3,2022
1407,SELMA RODRIGUES DANTAS MUNHOZ,PTB,Recursos de partido político,FUNDO ESPECIAL,20000.0,2022
1408,DANIEL MIGUEL,PTB,Recursos de partido político,FUNDO ESPECIAL,165000.0,2022
1409,JOEL ANTONIO DE MELLO,PTB,Recursos de partido político,FUNDO ESPECIAL,10000.0,2022
1410,DANILA CINTIA AZEVEDO DE OLIVEIRA,PTB,Recursos de Financiamento Coletivo,OUTROS RECURSOS,1550.0,2022
1410,DANILA CINTIA AZEVEDO DE OLIVEIRA,PTB,Recursos de partido político,FUNDO ESPECIAL,30000.0,2022
1411,JURANDIR PEREIRA ALENCAR,PTB,Recursos de partido político,FUNDO ESPECIAL,25000.0,2022
1412,WELDER DOUGLAS DA SILVA,PTB,Recursos de partido político,FUNDO ESPECIAL,50000.0,2022
1412,WELDER DOUGLAS DA SILVA,PTB,Recursos de pessoas físicas,OUTROS RECURSOS,8345.0,2022
1412,WELDER DOUGLAS DA SILVA,PTB,Recursos próprios,OUTROS RECURSOS,4010.0,2022
1413,DAVID DE AMORIM CALDAS,PTB,#NULO,#NULO,0.0,2022
1414,ADRILLES REIS JORGE,PTB,Recursos de outros candidatos,FUNDO ESPECIAL,258000.0,2022
1414,ADRILLES REIS JORGE,PTB,Recursos de partido político,FUNDO ESPECIAL,1300000.0,2022
1414,ADRILLES REIS JORGE,PTB,Rendimentos de aplicações financeiras,FUNDO ESPECIAL,444.62,2022
1415,VALDEMAR SILVA,PTB,Recursos de partido político,FUNDO ESPECIAL,120000.0,2022
1416,FLAVIANE MENESES AQUINO,PTB,Recursos de partido político,FUNDO ESPECIAL,90000.0,2022
1416,FLAVIANE MENESES AQUINO,PTB,Recursos de partido político,FUNDO PARTIDARIO,20000.0,2022
1417,JOSE ANTONIO OLIVEIRA,PTB,Recursos de partido político,FUNDO ESPECIAL,30000.0,2022
1418,CLAUDINEI DE OLIVEIRA BARBOSA,PTB,Recursos de partido político,FUNDO ESPECIAL,120000.0,2022
1418,CLAUDINEI DE OLIVEIRA BARBOSA,PTB,Recursos de pessoas físicas,OUTROS RECURSOS,1000.0,2022
1419,LUCIO DIAS DE OLIVEIRA,PTB,#NULO,#NULO,0.0,2022
1420,MUNIR WAHHAB,PTB,Recursos de Financiamento Coletivo,OUTROS RECURSOS,100.0,2022
1420,MUNIR WAHHAB,PTB,Recursos de partido político,FUNDO ESPECIAL,20000.0,2022
1420,MUNIR WAHHAB,PTB,Recursos de pessoas físicas,OUTROS RECURSOS,1070.0,2022
1421,LUIZA POLYDORO,PTB,Recursos de partido político,FUNDO ESPECIAL,10000.0,2022
1422,ADRIANA RAMOS AFONSO EL RIFAI,PTB,Recursos de partido político,FUNDO ESPECIAL,250000.0,2022
1423,RODRIGO PIERNAS ANDOLFATO,PTB,Recursos de Financiamento Coletivo,OUTROS RECURSOS,4262.0,2022
1423,RODRIGO PIERNAS ANDOLFATO,PTB,Recursos de partido político,FUNDO ESPECIAL,45000.0,2022
1423,RODRIGO PIERNAS ANDOLFATO,PTB,Recursos próprios,OUTROS RECURSOS,23500.0,2022
1424,DAISE MARIA PEREIRA SILVA,PTB,Recursos de partido político,FUNDO ESPECIAL,20000.0,2022
1425,SILVIO ROBERTO SEIXAS REGO,PTB,#NULO,#NULO,0.0,2022
1426,MARIA JOSE DE SOUZA,PTB,Recursos de partido político,FUNDO ESPECIAL,25000.0,2022
1426,MARIA JOSE DE SOUZA,PTB,Recursos de partido político,FUNDO PARTIDARIO,10000.0,2022
1427,MARCIA REGINA ALVES GONCALVES,PTB,Recursos de partido político,FUNDO ESPECIAL,100000.0,2022
1428,NILSON JESPERSEN DE OLIVEIRA FRANCO,PTB,Recursos de partido político,FUNDO ESPECIAL,30000.0,2022
1428,NILSON JESPERSEN DE OLIVEIRA FRANCO,PTB,Recursos de pessoas físicas,OUTROS RECURSOS,55000.0,2022
1428,NILSON JESPERSEN DE OLIVEIRA FRANCO,PTB,Recursos próprios,OUTROS RECURSOS,15000.0,2022
1430,SILVANA MENK PINTO,PTB,Recursos de partido político,FUNDO ESPECIAL,20000.0,2022
1431,ROSINETE DA SILVA MOREIRA,PTB,Recursos de partido político,FUNDO ESPECIAL,15000.0,2022
1432,ELIAS GUIMARAES BORGES,PTB,#NULO,#NULO,0.0,2022
1433,RAFAEL ALBANEZ,PTB,Recursos de partido político,FUNDO ESPECIAL,20000.0,2022
1433,RAFAEL ALBANEZ,PTB,Recursos próprios,OUTROS RECURSOS,5946.6900000000005,2022
1434,NEFI ANTONIO CASTRO TALES,PTB,Recursos de partido político,FUNDO ESPECIAL,25000.0,2022
1434,NEFI ANTONIO CASTRO TALES,PTB,Recursos de pessoas físicas,OUTROS RECURSOS,605.0,2022
1435,ALESSANDRA SOUZA VALIM,PTB,Recursos de partido político,FUNDO ESPECIAL,20000.0,2022
1436,MARIA CELESTE JUSTA,PTB,Recursos de partido político,FUNDO ESPECIAL,35000.0,2022
1437,SONIA MARIA GUERREIRO PAZINI,PTB,#NULO,#NULO,0.0,2022
1438,ANDRE LUIS RAMOS PEDROSO,PTB,Recursos de partido político,FUNDO ESPECIAL,25000.0,2022
1438,ANDRE LUIS RAMOS PEDROSO,PTB,Recursos de pessoas físicas,OUTROS RECURSOS,31739.9,2022
1440,JOSE CAMILO GAVA NETO,PTB,Recursos de partido político,FUNDO ESPECIAL,200000.0,2022
1441,WAGNER TADEU SILVA PRADO,PTB,Recursos de partido político,FUNDO ESPECIAL,65000.0,2022
1441,WAGNER TADEU SILVA PRADO,PTB,Recursos de pessoas físicas,OUTROS RECURSOS,9000.0,2022
1441,WAGNER TADEU SILVA PRADO,PTB,Recursos próprios,OUTROS RECURSOS,32500.0,2022
1442,WELLINGTON MACEDO DE SOUZA,PTB,Recursos de partido político,FUNDO ESPECIAL,225000.0,2022
1443,CLAUDINEIA MOREIRA DE ALMEIDA,PTB,Recursos de partido político,FUNDO ESPECIAL,35000.0,2022
1443,CLAUDINEIA MOREIRA DE ALMEIDA,PTB,Recursos de pessoas físicas,OUTROS RECURSOS,4000.0,2022
1444,CRISTIANE BRASIL FRANCISCO,PTB,Recursos de partido político,FUNDO ESPECIAL,2870000.0,2022
1444,CRISTIANE BRASIL FRANCISCO,PTB,Recursos de pessoas físicas,OUTROS RECURSOS,7000.0,2022
1444,MARCIO AUGUSTO DE MEDEIROS,PTB,#NULO,#NULO,0.0,2022
1445,FERNANDO FERRARI MEGRILI,PTB,Recursos de partido político,FUNDO ESPECIAL,15000.0,2022
1446,MARCOS ROBERTO DOS SANTOS,PTB,Recursos de partido político,FUNDO ESPECIAL,10000.0,2022
1447,MARCILIO DUARTE LIMA,PTB,Recursos de partido político,FUNDO ESPECIAL,25000.0,2022
1447,MARCILIO DUARTE LIMA,PTB,Recursos próprios,OUTROS RECURSOS,4800.0,2022
1449,VAGNER BERTI,PTB,Recursos de partido político,FUNDO ESPECIAL,10000.0,2022
1450,RUBENS NUSQUE JUNIOR,PTB,Recursos de partido político,FUNDO ESPECIAL,25000.0,2022
1450,RUBENS NUSQUE JUNIOR,PTB,Recursos de pessoas físicas,OUTROS RECURSOS,51250.0,2022
1450,RUBENS NUSQUE JUNIOR,PTB,Recursos próprios,OUTROS RECURSOS,1000.0,2022
1451,ANTONIO RAIMUNDO FEDOSSI,PTB,Recursos de partido político,FUNDO ESPECIAL,15000.0,2022
1451,ANTONIO RAIMUNDO FEDOSSI,PTB,Recursos de pessoas físicas,OUTROS RECURSOS,14000.0,2022
1451,ANTONIO RAIMUNDO FEDOSSI,PTB,Recursos próprios,OUTROS RECURSOS,15000.0,2022
1452,OSVALDO MACEDO NEGRÃO,PTB,Recursos de partido político,FUNDO ESPECIAL,15000.0,2022
1454,BRUNO MADEIRA DE CARVALHO,PTB,Recursos de Financiamento Coletivo,OUTROS RECURSOS,650.0,2022
1454,BRUNO MADEIRA DE CARVALHO,PTB,Recursos de partido político,FUNDO ESPECIAL,20000.0,2022
1455,OSMAR BENEDITO PRIANTE,PTB,Recursos de partido político,FUNDO ESPECIAL,15000.0,2022
1455,OSMAR BENEDITO PRIANTE,PTB,Recursos próprios,OUTROS RECURSOS,4600.0,2022
1456,GUILHERME SORICILLO BUNGER,PTB,Recursos de outros candidatos,FUNDO ESPECIAL,1360.0,2022
1456,GUILHERME SORICILLO BUNGER,PTB,Recursos de partido político,FUNDO ESPECIAL,30000.0,2022
1456,GUILHERME SORICILLO BUNGER,PTB,Recursos de pessoas físicas,OUTROS RECURSOS,5350.0,2022
1457,MARCIA BUENO DA SILVA,PTB,Recursos de partido político,FUNDO ESPECIAL,25000.0,2022
1460,SYLVIO MALHEIRO JUNIOR,PTB,Recursos de partido político,FUNDO ESPECIAL,170000.0,2022
1460,SYLVIO MALHEIRO JUNIOR,PTB,Recursos de pessoas físicas,OUTROS RECURSOS,10750.0,2022
1460,SYLVIO MALHEIRO JUNIOR,PTB,Recursos próprios,OUTROS RECURSOS,10100.0,2022
1464,HUGO GOMES PAIVA,PTB,Recursos de partido político,FUNDO ESPECIAL,30000.0,2022
1466,DENILSON MIOTTO,PTB,Recursos de partido político,FUNDO ESPECIAL,50000.0,2022
1466,DENILSON MIOTTO,PTB,Recursos próprios,OUTROS RECURSOS,21.95,2022
1468,MARCELO ROSSI DOS SANTOS,PTB,Recursos de partido político,FUNDO ESPECIAL,15000.0,2022
1468,MARCELO ROSSI DOS SANTOS,PTB,Recursos próprios,OUTROS RECURSOS,721.95,2022
1469,ITALO LORENZON NETO,PTB,Recursos de partido político,FUNDO ESPECIAL,25000.0,2022
1469,ITALO LORENZON NETO,PTB,Recursos de pessoas físicas,OUTROS RECURSOS,1500.0,2022
1470,RENATO TAMOIO DE SOUZA,PTB,Recursos de partido político,FUNDO ESPECIAL,25000.0,2022
1471,ALTAIR CAMPANA,PTB,Recursos de partido político,FUNDO ESPECIAL,26000.0,2022
1472,MIGUEL ANDERSON HEREDIA DE SÁ,PTB,Recursos de partido político,FUNDO ESPECIAL,10000.0,2022
1472,MIGUEL ANDERSON HEREDIA DE SÁ,PTB,Recursos de pessoas físicas,OUTROS RECURSOS,5619.360000000001,2022
1473,JOSE CARLOS FERREIRA BARBOSA,PTB,Recursos de partido político,FUNDO ESPECIAL,5000.0,2022
1474,BOLIVAR FUNDÃO FILHO,PTB,Recursos de partido político,FUNDO ESPECIAL,20000.0,2022
1475,JAIR GOMES DA SILVA,PTB,Recursos de partido político,FUNDO ESPECIAL,20000.0,2022
1476,ANDERSON GONDIM SAMPAIO,PTB,Recursos de partido político,FUNDO ESPECIAL,15000.0,2022
1476,ANDERSON GONDIM SAMPAIO,PTB,Recursos de pessoas físicas,OUTROS RECURSOS,215.0,2022
1477,EDUARDO COSENTINO DA CUNHA,PTB,Recursos de partido político,FUNDO ESPECIAL,1899964.53,2022
1477,EDUARDO COSENTINO DA CUNHA,PTB,Recursos de partido político,OUTROS RECURSOS,270898.7,2022
1477,EDUARDO COSENTINO DA CUNHA,PTB,Rendimentos de aplicações financeiras,FUNDO ESPECIAL,15.26,2022
1478,JUNIA CRISTINA LEME MACEDO,PTB,Recursos de partido político,FUNDO ESPECIAL,80000.0,2022
1479,FRANCISCO DE ASSIS DA SILVA,PTB,Recursos de partido político,FUNDO ESPECIAL,5000.0,2022
1480,ROSEMEIRE MARTINS DE CARVALHO,PTB,Recursos de partido político,FUNDO ESPECIAL,85000.0,2022
1480,ROSEMEIRE MARTINS DE CARVALHO,PTB,Recursos de partido político,FUNDO PARTIDARIO,20000.0,2022
1480,ROSEMEIRE MARTINS DE CARVALHO,PTB,Recursos próprios,OUTROS RECURSOS,1725.0,2022
1483,ROBERTA CRISTINA RONCADA GASPAR,PTB,Recursos de Financiamento Coletivo,OUTROS RECURSOS,199.04,2022
1483,ROBERTA CRISTINA RONCADA GASPAR,PTB,Recursos de partido político,FUNDO ESPECIAL,15000.0,2022
1483,ROBERTA CRISTINA RONCADA GASPAR,PTB,Recursos próprios,OUTROS RECURSOS,50.0,2022
1484,VIVIANE BERGAMO MORGERO,PTB,Recursos de partido político,FUNDO ESPECIAL,10000.0,2022
1488,ORLANDO GALATI,PTB,Recursos de pessoas físicas,OUTROS RECURSOS,1180.0,2022
1489,VERA LUCIA  SERVONE PINTO,PTB,Recursos de partido político,FUNDO ESPECIAL,10000.0,2022
1490,JULIANA PINTO GONÇALVES,PTB,Recursos de partido político,FUNDO ESPECIAL,120000.0,2022
1499,MICHAEL DELLA TORRE NETO,PTB,Recursos de partido político,FUNDO ESPECIAL,25000.0,2022
1499,MICHAEL DELLA TORRE NETO,PTB,Recursos próprios,OUTROS RECURSOS,18790.0,2022
1500,MARIO PALUMBO JUNIOR,MDB,Recursos de Financiamento Coletivo,OUTROS RECURSOS,5303.0,2022
1500,MARIO PALUMBO JUNIOR,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,420028.0,2022
1500,MARIO PALUMBO JUNIOR,MDB,Recursos próprios,OUTROS RECURSOS,160000.0,2022
1501,LEONORA MENDES DE LIMA,MDB,Recursos de partido político,FUNDO ESPECIAL,300000.0,2022
1501,LEONORA MENDES DE LIMA,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,2800.0,2022
1502,EDSON COELHO ARAÚJO FILHO,MDB,Recursos de partido político,FUNDO ESPECIAL,500000.0,2022
1502,EDSON COELHO ARAÚJO FILHO,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,591500.0,2022
1503,CARLA CRISTINA MASSARO FLORES,MDB,Recursos de partido político,FUNDO ESPECIAL,150000.0,2022
1503,CARLA CRISTINA MASSARO FLORES,MDB,Recursos de partido político,FUNDO PARTIDARIO,10000.0,2022
1503,CARLA CRISTINA MASSARO FLORES,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,2200.0,2022
1503,CARLA CRISTINA MASSARO FLORES,MDB,Recursos próprios,OUTROS RECURSOS,800.0,2022
1505,MARCOS ANTONIO PALERMO,MDB,Recursos de partido político,FUNDO ESPECIAL,50000.0,2022
1505,MARCOS ANTONIO PALERMO,MDB,Recursos de partido político,FUNDO PARTIDARIO,50000.0,2022
1507,MAICON VINICIUS RIBEIRO DA SILVA,MDB,Recursos de partido político,FUNDO ESPECIAL,25000.0,2022
1507,MAICON VINICIUS RIBEIRO DA SILVA,MDB,Recursos de partido político,FUNDO PARTIDARIO,25000.0,2022
1508,ANDREIA VAZ TOSTES IRENTE,MDB,Recursos de partido político,FUNDO ESPECIAL,20000.0,2022
1509,FABIO CESAR SATO,MDB,Recursos de partido político,FUNDO PARTIDARIO,200000.0,2022
1509,FABIO CESAR SATO,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,2800.0,2022
1510,WALTER VICIONI GONÇALVES,MDB,Recursos de partido político,FUNDO ESPECIAL,500000.0,2022
1510,WALTER VICIONI GONÇALVES,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,43000.0,2022
1511,TANDARA ALVES CAIXETA,MDB,Recursos de partido político,FUNDO ESPECIAL,400000.0,2022
1511,TANDARA ALVES CAIXETA,MDB,Recursos próprios,OUTROS RECURSOS,1099.01,2022
1513,ANA PAULA TAVARES DE OLIVEIRA GOFFI,MDB,Recursos de partido político,FUNDO ESPECIAL,800000.0,2022
1513,ANA PAULA TAVARES DE OLIVEIRA GOFFI,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,35050.0,2022
1514,LIDIANI ROCHA FERREIRA,MDB,Recursos de partido político,FUNDO ESPECIAL,30000.0,2022
1515,LUIZ FELIPE BALEIA TENUTO ROSSI,MDB,Recursos de partido político,FUNDO ESPECIAL,2500000.0,2022
1515,LUIZ FELIPE BALEIA TENUTO ROSSI,MDB,Recursos de partido político,FUNDO PARTIDARIO,100000.0,2022
1515,LUIZ FELIPE BALEIA TENUTO ROSSI,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,333000.0,2022
1516,DANIEL NEVES DE FARIA,MDB,Recursos de Financiamento Coletivo,OUTROS RECURSOS,5244.0,2022
1516,DANIEL NEVES DE FARIA,MDB,Recursos de partido político,FUNDO ESPECIAL,50000.0,2022
1516,DANIEL NEVES DE FARIA,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,4266.0,2022
1516,DANIEL NEVES DE FARIA,MDB,Recursos próprios,OUTROS RECURSOS,2400.0,2022
1517,ADENILSON SILVA ALVES,MDB,Recursos de partido político,FUNDO ESPECIAL,25000.0,2022
1517,ADENILSON SILVA ALVES,MDB,Recursos de partido político,FUNDO PARTIDARIO,50000.0,2022
1518,FABIO RINALDI MANZANO,MDB,Recursos de partido político,FUNDO ESPECIAL,100000.0,2022
1518,FABIO RINALDI MANZANO,MDB,Recursos de partido político,FUNDO PARTIDARIO,100000.0,2022
1518,FABIO RINALDI MANZANO,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,27350.0,2022
1518,FABIO RINALDI MANZANO,MDB,Recursos próprios,OUTROS RECURSOS,25882.78,2022
1519,JULIANE LAURA CAMOLESI GALLO,MDB,Recursos de partido político,FUNDO ESPECIAL,150000.0,2022
1519,JULIANE LAURA CAMOLESI GALLO,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,20000.0,2022
1520,SIMONE APARECIDA CURRALADAS DOS SANTOS,MDB,Recursos de partido político,FUNDO ESPECIAL,1000000.0,2022
1520,SIMONE APARECIDA CURRALADAS DOS SANTOS,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,103000.0,2022
1521,FABRICIO DIAS JUNIOR,MDB,Recursos de partido político,FUNDO ESPECIAL,100000.0,2022
1521,FABRICIO DIAS JUNIOR,MDB,Recursos de partido político,FUNDO PARTIDARIO,125000.0,2022
1522,MARIA GABRIELA PRADO MANSSUR,MDB,Recursos de partido político,FUNDO ESPECIAL,2500000.0,2022
1522,MARIA GABRIELA PRADO MANSSUR,MDB,Recursos próprios,OUTROS RECURSOS,14890.0,2022
1523,MARCEL DE JESUS GARCIA,MDB,Recursos de partido político,FUNDO ESPECIAL,15000.0,2022
1523,MARCEL DE JESUS GARCIA,MDB,Recursos de partido político,FUNDO PARTIDARIO,15000.0,2022
1523,MARCEL DE JESUS GARCIA,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,2000.0,2022
1524,ALESSANDRA ESQUIVEL PRANDI,MDB,Recursos de partido político,FUNDO ESPECIAL,30000.0,2022
1525,ALCIDES FERNANDES BARBOSA,MDB,Recursos de partido político,FUNDO ESPECIAL,100000.0,2022
1526,FRANCISCO DE ASSIS CARVALHO ARTEN,MDB,Recursos de partido político,FUNDO PARTIDARIO,100000.0,2022
1527,FERNANDO ALVES LISBOA DINI,MDB,Recursos de partido político,FUNDO ESPECIAL,300000.0,2022
1527,FERNANDO ALVES LISBOA DINI,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,39000.0,2022
1530,TAKAHARU YAMAUCHI,MDB,Recursos de partido político,FUNDO ESPECIAL,500000.0,2022
1530,TAKAHARU YAMAUCHI,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,46000.0,2022
1530,TAKAHARU YAMAUCHI,MDB,Recursos próprios,OUTROS RECURSOS,100513.11,2022
1531,RODNEY VICENTE DE SOUZA,MDB,Recursos de partido político,FUNDO ESPECIAL,300000.0,2022
1531,RODNEY VICENTE DE SOUZA,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,100.0,2022
1532,LUIZ LAURO FERREIRA,MDB,Recursos de partido político,FUNDO ESPECIAL,320000.0,2022
1536,ENRICO VAN BLARCUM DE GRAAFF MISASI,MDB,Recursos de partido político,FUNDO ESPECIAL,2500000.0,2022
1536,ENRICO VAN BLARCUM DE GRAAFF MISASI,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,42750.0,2022
1537,MARCOS ESTEVÃO MARQUES SARAIVA,MDB,Recursos de partido político,FUNDO ESPECIAL,50000.0,2022
1537,MARCOS ESTEVÃO MARQUES SARAIVA,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,66665.37,2022
1538,LUIZ FELIPE DE LIMA SANTOS,MDB,Recursos de partido político,FUNDO ESPECIAL,50000.0,2022
1538,LUIZ FELIPE DE LIMA SANTOS,MDB,Recursos de partido político,FUNDO PARTIDARIO,50000.0,2022
1540,DENIS EDUARDO ANDIA,MDB,Recursos de partido político,FUNDO ESPECIAL,1200000.0,2022
1540,DENIS EDUARDO ANDIA,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,92000.0,2022
1540,DENIS EDUARDO ANDIA,MDB,Recursos próprios,OUTROS RECURSOS,500.0,2022
1542,CLAUDINEI DA ROCHA CORDEIRO,MDB,Recursos de partido político,FUNDO ESPECIAL,50000.0,2022
1542,CLAUDINEI DA ROCHA CORDEIRO,MDB,Recursos de partido político,FUNDO PARTIDARIO,50000.0,2022
1542,CLAUDINEI DA ROCHA CORDEIRO,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,20000.0,2022
1543,RICARDO KANAAN MARIANO DE ALMEIDA,MDB,Recursos de partido político,FUNDO ESPECIAL,25000.0,2022
1543,RICARDO KANAAN MARIANO DE ALMEIDA,MDB,Recursos de partido político,FUNDO PARTIDARIO,25000.0,2022
1543,RICARDO KANAAN MARIANO DE ALMEIDA,MDB,Recursos próprios,OUTROS RECURSOS,200.0,2022
1544,ELAINE SILVEIRA NEVES,MDB,Recursos de partido político,FUNDO ESPECIAL,20000.0,2022
1545,ROBERTO RUFCA DE OLIVEIRA,MDB,Recursos de partido político,FUNDO ESPECIAL,25000.0,2022
1545,ROBERTO RUFCA DE OLIVEIRA,MDB,Recursos de partido político,FUNDO PARTIDARIO,25000.0,2022
1545,ROBERTO RUFCA DE OLIVEIRA,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,30450.0,2022
1545,ROBERTO RUFCA DE OLIVEIRA,MDB,Recursos próprios,OUTROS RECURSOS,100000.0,2022
1547,KARLA JULIANE DA SILVA ALVES FRANCISCO,MDB,Recursos de partido político,FUNDO ESPECIAL,20000.0,2022
1548,SUELY APARECIDA ANTONIO,MDB,Recursos de partido político,FUNDO ESPECIAL,20000.0,2022
1550,JOÃO CURY NETO,MDB,Recursos de partido político,FUNDO ESPECIAL,1200000.0,2022
1550,JOÃO CURY NETO,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,1514945.1400000001,2022
1550,JOÃO CURY NETO,MDB,Recursos próprios,OUTROS RECURSOS,19400.0,2022
1551,ROBERTO MARTINS FIGUEIREDO,MDB,Recursos de partido político,FUNDO PARTIDARIO,400000.0,2022
1552,MARCIO GONÇALVES MACIEL,MDB,Recursos de partido político,FUNDO ESPECIAL,75000.0,2022
1552,MARCIO GONÇALVES MACIEL,MDB,Recursos de partido político,FUNDO PARTIDARIO,75000.0,2022
1552,MARCIO GONÇALVES MACIEL,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,3000.0,2022
1552,MARCIO GONÇALVES MACIEL,MDB,Recursos próprios,OUTROS RECURSOS,5000.0,2022
1553,RUI CARLOS VINCENZI,MDB,Recursos de partido político,FUNDO ESPECIAL,30000.0,2022
1554,LUIZ OTAVIO OLIVEIRA CAMPOS,MDB,#NULO,#NULO,0.0,2022
1555,KAUÊ CESAR SILVA,MDB,Recursos de partido político,FUNDO ESPECIAL,550000.0,2022
1555,KAUÊ CESAR SILVA,MDB,Recursos de partido político,FUNDO PARTIDARIO,35000.0,2022
1555,KAUÊ CESAR SILVA,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,15439.1,2022
1556,EDNA APARECIDA OLIVEIRA SANTOS,MDB,Recursos de partido político,FUNDO ESPECIAL,20000.0,2022
1556,EDNA APARECIDA OLIVEIRA SANTOS,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,5000.0,2022
1557,LARISSA PAIVA ANALIO MARCELINO,MDB,Recursos de partido político,FUNDO ESPECIAL,20000.0,2022
1557,LARISSA PAIVA ANALIO MARCELINO,MDB,Recursos de partido político,FUNDO PARTIDARIO,10000.0,2022
1558,APARECIDO SARAIVA DA ROCHA,MDB,Recursos de partido político,FUNDO ESPECIAL,600000.0,2022
1558,APARECIDO SARAIVA DA ROCHA,MDB,Recursos de partido político,FUNDO PARTIDARIO,50000.0,2022
1558,APARECIDO SARAIVA DA ROCHA,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,7112.0,2022
1558,APARECIDO SARAIVA DA ROCHA,MDB,Recursos próprios,OUTROS RECURSOS,9412.24,2022
1560,JANAINA CARLA DE LIMA PASCALICHIO,MDB,Recursos de partido político,FUNDO ESPECIAL,1000000.0,2022
1560,JANAINA CARLA DE LIMA PASCALICHIO,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,396800.0,2022
1562,ARMANDO FERREIRO RODRIGUES,MDB,Recursos de partido político,FUNDO ESPECIAL,300000.0,2022
1562,ARMANDO FERREIRO RODRIGUES,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,849.37,2022
1562,ARMANDO FERREIRO RODRIGUES,MDB,Recursos próprios,OUTROS RECURSOS,5000.0,2022
1565,MARLON FARIAS DA LUZ,MDB,Recursos de Financiamento Coletivo,OUTROS RECURSOS,3120.0,2022
1565,MARLON FARIAS DA LUZ,MDB,Recursos de partido político,FUNDO ESPECIAL,600000.0,2022
1565,MARLON FARIAS DA LUZ,MDB,Recursos próprios,OUTROS RECURSOS,7000.0,2022
1566,MARCELO DA SILVA,MDB,Recursos de partido político,FUNDO ESPECIAL,25000.0,2022
1566,MARCELO DA SILVA,MDB,Recursos de partido político,FUNDO PARTIDARIO,75000.0,2022
1567,HELIO NISHIMOTO,MDB,Recursos de partido político,FUNDO ESPECIAL,500000.0,2022
1567,HELIO NISHIMOTO,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,32800.0,2022
1570,LUCIANO ANDRE RODRIGUES,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,19525.0,2022
1570,LUCIANO ANDRE RODRIGUES,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,1000.0,2022
1572,JOÃO LUIZ FEITOSA,MDB,Recursos de partido político,FUNDO PARTIDARIO,20000.0,2022
1575,EDMILSON DE SOUZA VIEIRA FEITOSA,MDB,Recursos de partido político,FUNDO ESPECIAL,25000.0,2022
1575,EDMILSON DE SOUZA VIEIRA FEITOSA,MDB,Recursos de partido político,FUNDO PARTIDARIO,25000.0,2022
1575,EDMILSON DE SOUZA VIEIRA FEITOSA,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,3212.0,2022
1577,JORGE LUIS LEPINSK,MDB,Recursos de partido político,FUNDO ESPECIAL,300000.0,2022
1577,JORGE LUIS LEPINSK,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,7050.0,2022
1577,JORGE LUIS LEPINSK,MDB,Rendimentos de aplicações financeiras,FUNDO ESPECIAL,4.06,2022
1578,CLEUSA RAMOS ZERBINI,MDB,Recursos de partido político,FUNDO ESPECIAL,1000000.0,2022
1578,CLEUSA RAMOS ZERBINI,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,7500.0,2022
1580,FABIO EDUARDO DE OLIVEIRA TERUEL,MDB,Recursos de partido político,FUNDO ESPECIAL,1000000.0,2022
1582,ELIANA MARUCCI COSTA MIRANDA,MDB,Recursos de partido político,FUNDO ESPECIAL,20000.0,2022
1587,ARNALDO SALVETTI PALACIO JUNIOR,MDB,Recursos de partido político,FUNDO ESPECIAL,300000.0,2022
1587,ARNALDO SALVETTI PALACIO JUNIOR,MDB,Recursos de partido político,FUNDO PARTIDARIO,20000.0,2022
