NR_CANDIDATO,NM_CANDIDATO,SG_PARTIDO,DS_ORIGEM_RECEITA,DS_FONTE_RECEITA,VR_TOTAL,ANO
1445,ARTHUR VIANA DA SILVA,PTB,Recursos de outros candidatos,OUTROS RECURSOS,945.0,2018
1445,ARTHUR VIANA DA SILVA,PTB,Recursos de partido político,FUNDO ESPECIAL,50000.0,2018
1445,ARTHUR VIANA DA SILVA,PTB,Recursos de pessoas físicas,OUTROS RECURSOS,1000.0,2018
1445,ARTHUR VIANA DA SILVA,PTB,Recursos próprios,OUTROS RECURSOS,8400.0,2018
1450,KARINA MASSI,PTB,Recursos de partido político,FUNDO ESPECIAL,50000.0,2018
1451,MARIA TERESINHA DE JESUS PEDROZA,PTB,Recursos de partido político,FUNDO ESPECIAL,209000.0,2018
1451,MARIA TERESINHA DE JESUS PEDROZA,PTB,Recursos de partido político,FUNDO PARTIDARIO,16000.0,2018
1452,FRANCISCO PEREIRA DE SOUSA FILHO,PTB,Recursos de Financiamento Coletivo,OUTROS RECURSOS,100.0,2018
1452,FRANCISCO PEREIRA DE SOUSA FILHO,PTB,Recursos de pessoas físicas,OUTROS RECURSOS,191439.36000000002,2018
1452,FRANCISCO PEREIRA DE SOUSA FILHO,PTB,Recursos próprios,OUTROS RECURSOS,131970.69,2018
1455,VALERIANA RODRIGUES RAMOS,PTB,#NULO,#NULO,0.0,2018
1456,MARCIA BUENO DA SILVA,PTB,Recursos de partido político,FUNDO ESPECIAL,25000.0,2018
1466,ALEXANDRE MORAES DE ALVARENGA RANGEL,PTB,Recursos de outros candidatos,OUTROS RECURSOS,1740.0,2018
1466,ALEXANDRE MORAES DE ALVARENGA RANGEL,PTB,Recursos de pessoas físicas,OUTROS RECURSOS,938.8,2018
1466,ALEXANDRE MORAES DE ALVARENGA RANGEL,PTB,Recursos próprios,OUTROS RECURSOS,1750.0,2018
1466,ALEXANDRE MORAES DE ALVARENGA RANGEL,PTB,Rendimentos de aplicações financeiras,OUTROS RECURSOS,750.0,2018
1470,FLAVIA DOS SANTOS DIAS,PTB,Recursos de partido político,FUNDO ESPECIAL,25000.0,2018
1477,GISELA MARIANA VASCONCELOS MONTEIRO DE CARVALHO,PTB,Recursos de partido político,FUNDO ESPECIAL,50000.0,2018
1477,GISELA MARIANA VASCONCELOS MONTEIRO DE CARVALHO,PTB,Recursos de pessoas físicas,OUTROS RECURSOS,500.0,2018
1477,GISELA MARIANA VASCONCELOS MONTEIRO DE CARVALHO,PTB,Recursos próprios,OUTROS RECURSOS,150.0,2018
1480,ALEX DE CARVALHO RODRIGUES,PTB,Recursos próprios,OUTROS RECURSOS,568.4,2018
1488,APARECIDA DE FATIMA LEÃO,PTB,#NULO,#NULO,0.0,2018
1488,MORGANA APARECIDA VENERANDO MICHELETT CARDOSO,PTB,Recursos de partido político,FUNDO ESPECIAL,25000.0,2018
1490,CATIA MARISA TAPPI,PTB,Recursos de partido político,FUNDO ESPECIAL,25000.0,2018
1499,MARIO BULGARELI,PTB,#NULO,#NULO,0.0,2018
1500,PAULO ROBERTO GOMES MANSUR,MDB,Recursos de outros candidatos,OUTROS RECURSOS,3450.0,2018
1500,PAULO ROBERTO GOMES MANSUR,MDB,Recursos de partido político,FUNDO ESPECIAL,1500000.0,2018
1500,PAULO ROBERTO GOMES MANSUR,MDB,Recursos de partido político,OUTROS RECURSOS,40000.0,2018
1500,PAULO ROBERTO GOMES MANSUR,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,379005.0,2018
1500,PAULO ROBERTO GOMES MANSUR,MDB,Recursos próprios,OUTROS RECURSOS,99096.21,2018
1501,MARTA LÍVIA BARRAGANA FERNANDES SUPLICY,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1501,MARTA LÍVIA BARRAGANA FERNANDES SUPLICY,MDB,Recursos de partido político,FUNDO ESPECIAL,150000.0,2018
1501,MARTA LÍVIA BARRAGANA FERNANDES SUPLICY,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,1800.0,2018
1501,MARTA LÍVIA BARRAGANA FERNANDES SUPLICY,MDB,Recursos próprios,OUTROS RECURSOS,1000.0,2018
1502,DAMIAO ANTONIO DA SILVA,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1502,DAMIAO ANTONIO DA SILVA,MDB,Recursos de partido político,FUNDO ESPECIAL,10000.0,2018
1502,DAMIAO ANTONIO DA SILVA,MDB,Recursos de partido político,OUTROS RECURSOS,2034.08,2018
1503,CARLA CRISTINA MASSARO FLORES,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1503,CARLA CRISTINA MASSARO FLORES,MDB,Recursos de partido político,FUNDO ESPECIAL,70000.0,2018
1503,CARLA CRISTINA MASSARO FLORES,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,5980.0,2018
1503,CARLA CRISTINA MASSARO FLORES,MDB,Recursos próprios,OUTROS RECURSOS,600.0,2018
1504,BRAZ BELLO JUNIOR,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1504,BRAZ BELLO JUNIOR,MDB,Recursos de partido político,FUNDO ESPECIAL,10000.0,2018
1504,BRAZ BELLO JUNIOR,MDB,Recursos próprios,OUTROS RECURSOS,14153.86,2018
1505,MARCOS AURELIO VILLARDI,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1505,MARCOS AURELIO VILLARDI,MDB,Recursos de partido político,FUNDO PARTIDARIO,50000.0,2018
1505,MARCOS AURELIO VILLARDI,MDB,Recursos próprios,OUTROS RECURSOS,6000.0,2018
1507,ANTONIO RAIMUNDO MATIAS DOS SANTOS,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1507,ANTONIO RAIMUNDO MATIAS DOS SANTOS,MDB,Recursos de partido político,FUNDO ESPECIAL,50000.0,2018
1507,ANTONIO RAIMUNDO MATIAS DOS SANTOS,MDB,Recursos de partido político,OUTROS RECURSOS,2034.08,2018
1507,ANTONIO RAIMUNDO MATIAS DOS SANTOS,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,14550.0,2018
1507,ANTONIO RAIMUNDO MATIAS DOS SANTOS,MDB,Recursos próprios,OUTROS RECURSOS,50.0,2018
1509,FERNANDO RACHAS RIBEIRO,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1509,FERNANDO RACHAS RIBEIRO,MDB,Recursos de partido político,FUNDO ESPECIAL,50000.0,2018
1509,FERNANDO RACHAS RIBEIRO,MDB,Recursos de partido político,OUTROS RECURSOS,2034.08,2018
1509,FERNANDO RACHAS RIBEIRO,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,3750.0,2018
1510,FAUSTO GUILHERME LONGO,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1510,FAUSTO GUILHERME LONGO,MDB,Recursos de partido político,FUNDO ESPECIAL,240000.0,2018
1510,FAUSTO GUILHERME LONGO,MDB,Recursos de partido político,FUNDO PARTIDARIO,60000.0,2018
1510,FAUSTO GUILHERME LONGO,MDB,Recursos de partido político,OUTROS RECURSOS,2034.08,2018
1510,FAUSTO GUILHERME LONGO,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,41248.520000000004,2018
1510,FAUSTO GUILHERME LONGO,MDB,Recursos próprios,OUTROS RECURSOS,3000.0,2018
1511,JOSÉ NUNES FILHO,MDB,Recursos de Financiamento Coletivo,OUTROS RECURSOS,30.0,2018
1511,JOSÉ NUNES FILHO,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1511,JOSÉ NUNES FILHO,MDB,Recursos de partido político,FUNDO ESPECIAL,50000.0,2018
1512,REGINA LEITE TOLENTINO,MDB,Recursos de partido político,FUNDO ESPECIAL,30000.0,2018
1512,REGINA LEITE TOLENTINO,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,3100.0,2018
1512,REGINA LEITE TOLENTINO,MDB,Recursos próprios,OUTROS RECURSOS,16.65,2018
1514,PAULA TACIANA TEODORO,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1514,PAULA TACIANA TEODORO,MDB,Recursos de partido político,FUNDO ESPECIAL,40000.0,2018
1514,PAULA TACIANA TEODORO,MDB,Recursos de partido político,OUTROS RECURSOS,2034.08,2018
1514,PAULA TACIANA TEODORO,MDB,Recursos próprios,OUTROS RECURSOS,13.2,2018
1515,LUIZ FELIPE BALEIA TENUTO ROSSI,MDB,Recursos de partido político,FUNDO ESPECIAL,1500000.0,2018
1515,LUIZ FELIPE BALEIA TENUTO ROSSI,MDB,Recursos de partido político,FUNDO PARTIDARIO,100000.0,2018
1515,LUIZ FELIPE BALEIA TENUTO ROSSI,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,2000.0,2018
1516,PILTON RIOS DE BARROS FELIX PEREIRA,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1516,PILTON RIOS DE BARROS FELIX PEREIRA,MDB,Recursos de partido político,FUNDO ESPECIAL,20000.0,2018
1516,PILTON RIOS DE BARROS FELIX PEREIRA,MDB,Recursos de partido político,OUTROS RECURSOS,2034.08,2018
1516,PILTON RIOS DE BARROS FELIX PEREIRA,MDB,Recursos próprios,OUTROS RECURSOS,2255.35,2018
1517,PAULA ANDREA GARCIA MEIRELLES,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,5986.66,2018
1517,PAULA ANDREA GARCIA MEIRELLES,MDB,Recursos de partido político,FUNDO ESPECIAL,60000.0,2018
1517,PAULA ANDREA GARCIA MEIRELLES,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,1680.0,2018
1518,REINALDO DE OLIVEIRA COELHO,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1518,REINALDO DE OLIVEIRA COELHO,MDB,Recursos de partido político,FUNDO ESPECIAL,10000.0,2018
1518,REINALDO DE OLIVEIRA COELHO,MDB,Recursos de partido político,OUTROS RECURSOS,2034.08,2018
1518,REINALDO DE OLIVEIRA COELHO,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,800.0,2018
1519,PAULO ROBERTO DE JESUS,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1519,PAULO ROBERTO DE JESUS,MDB,Recursos de partido político,FUNDO ESPECIAL,50000.0,2018
1519,PAULO ROBERTO DE JESUS,MDB,Recursos de partido político,OUTROS RECURSOS,2034.08,2018
1519,PAULO ROBERTO DE JESUS,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,4600.0,2018
1520,ANA PAULA RETUCI,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1520,ANA PAULA RETUCI,MDB,Recursos de partido político,FUNDO ESPECIAL,20000.0,2018
1520,ANA PAULA RETUCI,MDB,Recursos de partido político,OUTROS RECURSOS,2034.08,2018
1520,ANA PAULA RETUCI,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,8000.0,2018
1521,AGUINALDO TRIUMPHO AVELLAR,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1521,AGUINALDO TRIUMPHO AVELLAR,MDB,Recursos de partido político,FUNDO ESPECIAL,10000.0,2018
1521,AGUINALDO TRIUMPHO AVELLAR,MDB,Recursos de partido político,OUTROS RECURSOS,2034.08,2018
1521,AGUINALDO TRIUMPHO AVELLAR,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,13000.0,2018
1521,AGUINALDO TRIUMPHO AVELLAR,MDB,Recursos próprios,OUTROS RECURSOS,500.0,2018
1522,"CHARLES GUTEMBERG GOMES DOS SANTOS,",MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1522,"CHARLES GUTEMBERG GOMES DOS SANTOS,",MDB,Recursos de partido político,FUNDO ESPECIAL,50000.0,2018
1522,"CHARLES GUTEMBERG GOMES DOS SANTOS,",MDB,Recursos de partido político,OUTROS RECURSOS,2034.08,2018
1522,"CHARLES GUTEMBERG GOMES DOS SANTOS,",MDB,Recursos de pessoas físicas,OUTROS RECURSOS,3300.0,2018
1522,"CHARLES GUTEMBERG GOMES DOS SANTOS,",MDB,Recursos próprios,OUTROS RECURSOS,1800.0,2018
1523,YGOR SILVEIRA BUENO,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1523,YGOR SILVEIRA BUENO,MDB,Recursos de partido político,FUNDO ESPECIAL,50000.0,2018
1523,YGOR SILVEIRA BUENO,MDB,Recursos de partido político,OUTROS RECURSOS,2034.08,2018
1523,YGOR SILVEIRA BUENO,MDB,Recursos próprios,OUTROS RECURSOS,6030.0,2018
1525,ARIADINE FERREIRA ESPINDOLA,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1525,ARIADINE FERREIRA ESPINDOLA,MDB,Recursos de partido político,FUNDO ESPECIAL,10000.0,2018
1525,ARIADINE FERREIRA ESPINDOLA,MDB,Recursos de partido político,OUTROS RECURSOS,2034.08,2018
1528,CIRO NEGRETTI DIAS,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1528,CIRO NEGRETTI DIAS,MDB,Recursos de partido político,FUNDO ESPECIAL,30000.0,2018
1528,CIRO NEGRETTI DIAS,MDB,Recursos de partido político,OUTROS RECURSOS,2034.08,2018
1528,CIRO NEGRETTI DIAS,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,388.0,2018
1529,ADRIANA ARAÚJO BARGAS,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1529,ADRIANA ARAÚJO BARGAS,MDB,Recursos de partido político,FUNDO ESPECIAL,20000.0,2018
1529,ADRIANA ARAÚJO BARGAS,MDB,Recursos de partido político,OUTROS RECURSOS,2034.08,2018
1530,PRISCILA PEREIRA,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1530,PRISCILA PEREIRA,MDB,Recursos de partido político,FUNDO ESPECIAL,30000.0,2018
1530,PRISCILA PEREIRA,MDB,Recursos de partido político,OUTROS RECURSOS,2034.08,2018
1530,PRISCILA PEREIRA,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,6800.0,2018
1530,PRISCILA PEREIRA,MDB,Recursos próprios,OUTROS RECURSOS,1000.0,2018
1531,ROSANGELA RIBEIRO DE ALMEIDA,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1531,ROSANGELA RIBEIRO DE ALMEIDA,MDB,Recursos de partido político,FUNDO ESPECIAL,50000.0,2018
1531,ROSANGELA RIBEIRO DE ALMEIDA,MDB,Recursos de partido político,OUTROS RECURSOS,2034.08,2018
1531,ROSANGELA RIBEIRO DE ALMEIDA,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,2400.0,2018
1531,ROSANGELA RIBEIRO DE ALMEIDA,MDB,Recursos próprios,OUTROS RECURSOS,2000.0,2018
1532,OMAR COUTO DA SILVA,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1532,OMAR COUTO DA SILVA,MDB,Recursos de partido político,FUNDO ESPECIAL,10000.0,2018
1532,OMAR COUTO DA SILVA,MDB,Recursos de partido político,OUTROS RECURSOS,2034.08,2018
1535,SATURNINO DE SALES SANTOS,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1535,SATURNINO DE SALES SANTOS,MDB,Recursos de partido político,FUNDO ESPECIAL,20000.0,2018
1535,SATURNINO DE SALES SANTOS,MDB,Recursos de partido político,OUTROS RECURSOS,2034.08,2018
1537,MARCO ANTONIO NOTARI,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1537,MARCO ANTONIO NOTARI,MDB,Recursos de partido político,FUNDO ESPECIAL,10000.0,2018
1537,MARCO ANTONIO NOTARI,MDB,Recursos de partido político,OUTROS RECURSOS,2034.08,2018
1537,MARCO ANTONIO NOTARI,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,4000.0,2018
1540,CIDIMAR ROBERTO PORTO,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1540,CIDIMAR ROBERTO PORTO,MDB,Recursos de partido político,FUNDO ESPECIAL,150000.0,2018
1540,CIDIMAR ROBERTO PORTO,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,12000.0,2018
1540,CIDIMAR ROBERTO PORTO,MDB,Recursos próprios,OUTROS RECURSOS,420.0,2018
1541,SELMA DE MORAES,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1541,SELMA DE MORAES,MDB,Recursos de partido político,FUNDO ESPECIAL,30000.0,2018
1541,SELMA DE MORAES,MDB,Recursos de partido político,OUTROS RECURSOS,2034.08,2018
1541,SELMA DE MORAES,MDB,Recursos próprios,OUTROS RECURSOS,2800.0,2018
1543,ROBERTO DELFINO DA SILVA,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1543,ROBERTO DELFINO DA SILVA,MDB,Recursos de partido político,FUNDO ESPECIAL,50000.0,2018
1543,ROBERTO DELFINO DA SILVA,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,17350.0,2018
1544,TAIS TANARA NOGUEIRA NAUFEL,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1544,TAIS TANARA NOGUEIRA NAUFEL,MDB,Recursos de partido político,FUNDO ESPECIAL,30000.0,2018
1544,TAIS TANARA NOGUEIRA NAUFEL,MDB,Recursos de partido político,OUTROS RECURSOS,2034.08,2018
1544,TAIS TANARA NOGUEIRA NAUFEL,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,4000.0,2018
1545,EDUARDO RODRIGUES XAVIER,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1545,EDUARDO RODRIGUES XAVIER,MDB,Recursos de outros candidatos,OUTROS RECURSOS,3750.0,2018
1545,EDUARDO RODRIGUES XAVIER,MDB,Recursos de partido político,FUNDO ESPECIAL,160000.0,2018
1545,EDUARDO RODRIGUES XAVIER,MDB,Recursos próprios,OUTROS RECURSOS,25000.0,2018
1549,SANDRA CANDIDO MORETTI,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1549,SANDRA CANDIDO MORETTI,MDB,Recursos de partido político,FUNDO ESPECIAL,100000.0,2018
1549,SANDRA CANDIDO MORETTI,MDB,Recursos de partido político,OUTROS RECURSOS,2034.08,2018
1549,SANDRA CANDIDO MORETTI,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,5350.0,2018
1550,RICARDO LUIS REIS NUNES,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1550,RICARDO LUIS REIS NUNES,MDB,Recursos de partido político,FUNDO ESPECIAL,400000.0,2018
1550,RICARDO LUIS REIS NUNES,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,66200.0,2018
1550,RICARDO LUIS REIS NUNES,MDB,Recursos próprios,OUTROS RECURSOS,196252.01,2018
1551,HERCULANO CASTILHO PASSOS JUNIOR,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1551,HERCULANO CASTILHO PASSOS JUNIOR,MDB,Recursos de partido político,FUNDO ESPECIAL,1500000.0,2018
1551,HERCULANO CASTILHO PASSOS JUNIOR,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,3500.0,2018
1551,HERCULANO CASTILHO PASSOS JUNIOR,MDB,Recursos próprios,OUTROS RECURSOS,2000.0,2018
1552,DAYANA APARECIDA FRANCO,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1552,DAYANA APARECIDA FRANCO,MDB,Recursos de partido político,FUNDO ESPECIAL,50000.0,2018
1552,DAYANA APARECIDA FRANCO,MDB,Recursos de partido político,OUTROS RECURSOS,2034.08,2018
1552,DAYANA APARECIDA FRANCO,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,3000.0,2018
1552,DAYANA APARECIDA FRANCO,MDB,Recursos próprios,OUTROS RECURSOS,1800.0,2018
1553,ROBERTO JOSÉ DA SILVA,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1553,ROBERTO JOSÉ DA SILVA,MDB,Recursos de partido político,FUNDO ESPECIAL,10000.0,2018
1553,ROBERTO JOSÉ DA SILVA,MDB,Recursos de partido político,OUTROS RECURSOS,2034.08,2018
1554,DANIEL VERÍSSIMO DOS SANTOS,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1554,DANIEL VERÍSSIMO DOS SANTOS,MDB,Recursos de partido político,FUNDO ESPECIAL,10020.0,2018
1554,DANIEL VERÍSSIMO DOS SANTOS,MDB,Recursos de partido político,OUTROS RECURSOS,2034.08,2018
1555,JUNJI ABE,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1555,JUNJI ABE,MDB,Recursos de partido político,FUNDO ESPECIAL,1500000.0,2018
1555,JUNJI ABE,MDB,Recursos próprios,OUTROS RECURSOS,930.0,2018
1556,MANOEL DA CRUZ CARLOS VIEIRA,MDB,Recursos de outros candidatos,OUTROS RECURSOS,3916.66,2018
1556,MANOEL DA CRUZ CARLOS VIEIRA,MDB,Recursos de partido político,FUNDO ESPECIAL,10000.0,2018
1556,MANOEL DA CRUZ CARLOS VIEIRA,MDB,Recursos de partido político,OUTROS RECURSOS,2034.08,2018
1557,MARCOS VINICIUS BRASIL DOS SANTOS,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1557,MARCOS VINICIUS BRASIL DOS SANTOS,MDB,Recursos de partido político,FUNDO ESPECIAL,30000.0,2018
1558,EVERALDO MARIANO DA SILVA,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1558,EVERALDO MARIANO DA SILVA,MDB,Recursos de partido político,FUNDO ESPECIAL,10000.0,2018
1558,EVERALDO MARIANO DA SILVA,MDB,Recursos de partido político,OUTROS RECURSOS,2034.08,2018
1560,WALDEMAR ANTONIO ZORZI FOELKEL,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1560,WALDEMAR ANTONIO ZORZI FOELKEL,MDB,Recursos de partido político,FUNDO ESPECIAL,50000.0,2018
1560,WALDEMAR ANTONIO ZORZI FOELKEL,MDB,Recursos de partido político,OUTROS RECURSOS,2034.08,2018
1560,WALDEMAR ANTONIO ZORZI FOELKEL,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,55941.7,2018
1561,NAIR FAGUNDES,MDB,Recursos de partido político,FUNDO ESPECIAL,5000.0,2018
1561,NAIR FAGUNDES,MDB,Recursos de partido político,OUTROS RECURSOS,2034.08,2018
1561,NAIR FAGUNDES,MDB,Recursos próprios,OUTROS RECURSOS,1.8,2018
1564,AMÉLIA ROSA DO NASCIMENTO,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1564,AMÉLIA ROSA DO NASCIMENTO,MDB,Recursos de partido político,FUNDO ESPECIAL,5000.0,2018
1564,AMÉLIA ROSA DO NASCIMENTO,MDB,Recursos de partido político,OUTROS RECURSOS,2034.08,2018
1565,ZILDA MARIA DA SILVA ALVES,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1565,ZILDA MARIA DA SILVA ALVES,MDB,Recursos de partido político,FUNDO ESPECIAL,20000.0,2018
1565,ZILDA MARIA DA SILVA ALVES,MDB,Recursos de partido político,OUTROS RECURSOS,2034.08,2018
1566,CARLOS ANTONIO FERREIRA DOS SANTOS,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1566,CARLOS ANTONIO FERREIRA DOS SANTOS,MDB,Recursos de outros candidatos,FUNDO PARTIDARIO,18000.0,2018
1566,CARLOS ANTONIO FERREIRA DOS SANTOS,MDB,Recursos de partido político,FUNDO ESPECIAL,30000.0,2018
1566,CARLOS ANTONIO FERREIRA DOS SANTOS,MDB,Recursos próprios,OUTROS RECURSOS,60000.0,2018
1567,MARIA ELISABETE DE PAIVA,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1567,MARIA ELISABETE DE PAIVA,MDB,Recursos de partido político,FUNDO ESPECIAL,40000.0,2018
1567,MARIA ELISABETE DE PAIVA,MDB,Recursos de partido político,OUTROS RECURSOS,2034.08,2018
1567,MARIA ELISABETE DE PAIVA,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,11200.0,2018
1568,JOSÉ SILVESTRE DE OLIVEIRA,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1568,JOSÉ SILVESTRE DE OLIVEIRA,MDB,Recursos de partido político,FUNDO ESPECIAL,10000.0,2018
1568,JOSÉ SILVESTRE DE OLIVEIRA,MDB,Recursos de partido político,OUTROS RECURSOS,2034.08,2018
1570,TIFANNY PEREIRA DE ABREU,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1570,TIFANNY PEREIRA DE ABREU,MDB,Recursos de partido político,FUNDO ESPECIAL,300000.0,2018
1570,TIFANNY PEREIRA DE ABREU,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,11718.0,2018
1577,ANA PAULA CALVO FARIA,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1577,ANA PAULA CALVO FARIA,MDB,Recursos de partido político,FUNDO ESPECIAL,170000.0,2018
1577,ANA PAULA CALVO FARIA,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,768.3,2018
1577,ANA PAULA CALVO FARIA,MDB,Recursos próprios,OUTROS RECURSOS,472.6,2018
1578,AZAEL RODRIGUES VIEIRA,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1578,AZAEL RODRIGUES VIEIRA,MDB,Recursos de partido político,FUNDO ESPECIAL,50000.0,2018
1578,AZAEL RODRIGUES VIEIRA,MDB,Recursos de partido político,OUTROS RECURSOS,2034.08,2018
1580,EDUARDO NAZARENO GAVINO DOS SANTOS JUNIOR,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1580,EDUARDO NAZARENO GAVINO DOS SANTOS JUNIOR,MDB,Recursos de partido político,FUNDO ESPECIAL,10000.0,2018
1580,EDUARDO NAZARENO GAVINO DOS SANTOS JUNIOR,MDB,Recursos de partido político,OUTROS RECURSOS,2034.08,2018
1581,WILSON DIAS RIBEIRO,MDB,Recursos de outros candidatos,OUTROS RECURSOS,3916.66,2018
1581,WILSON DIAS RIBEIRO,MDB,Recursos de partido político,FUNDO ESPECIAL,10000.0,2018
1581,WILSON DIAS RIBEIRO,MDB,Recursos de partido político,OUTROS RECURSOS,2034.08,2018
1587,ALEXSANDRA APARECIDA BECHELLI SILVA,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1587,ALEXSANDRA APARECIDA BECHELLI SILVA,MDB,Recursos de partido político,FUNDO ESPECIAL,30000.0,2018
1587,ALEXSANDRA APARECIDA BECHELLI SILVA,MDB,Recursos de partido político,OUTROS RECURSOS,2034.08,2018
1587,ALEXSANDRA APARECIDA BECHELLI SILVA,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,1500.0,2018
1588,VITOR ALEXANDRE RODRIGUES,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1588,VITOR ALEXANDRE RODRIGUES,MDB,Recursos de partido político,FUNDO PARTIDARIO,200000.0,2018
1588,VITOR ALEXANDRE RODRIGUES,MDB,Recursos de pessoas físicas,OUTROS RECURSOS,1000.0,2018
1589,MAURÍCIO APARECIDO GONÇALVES,MDB,Recursos de outros candidatos,FUNDO ESPECIAL,3916.66,2018
1589,MAURÍCIO APARECIDO GONÇALVES,MDB,Recursos de partido político,FUNDO ESPECIAL,30000.0,2018
1589,MAURÍCIO APARECIDO GONÇALVES,MDB,Recursos de partido político,OUTROS RECURSOS,2034.08,2018
